Disease_name,country,records_with_country,pathogens,target_ids,in_gibb_etal,in_empres_i
Marburg virus disease,Netherlands,1,Orthomarburgvirus marburgense,Orthomarburgvirus_marburgense,FALSE,FALSE
Marburg virus disease,Rwanda,20,Orthomarburgvirus marburgense,Orthomarburgvirus_marburgense,FALSE,FALSE
Marburg virus disease,Sierra Leone,22,Orthomarburgvirus marburgense,Orthomarburgvirus_marburgense,FALSE,FALSE
Marburg virus disease,South Africa,2,Orthomarburgvirus marburgense,Orthomarburgvirus_marburgense,FALSE,FALSE
Marburg virus disease,Tanzania,5,Orthomarburgvirus marburgense,Orthomarburgvirus_marburgense,FALSE,FALSE
Marburg virus disease,Uganda,98,Orthomarburgvirus marburgense,Orthomarburgvirus_marburgense,FALSE,FALSE
Marburg virus disease,United States,7,Orthomarburgvirus marburgense,Orthomarburgvirus_marburgense,FALSE,FALSE
Marburg virus disease,Zambia,4,Orthomarburgvirus marburgense,Orthomarburgvirus_marburgense,FALSE,FALSE
Mayaro,Bolivia,9,Alphavirus mayaro,Alphavirus_mayaro,FALSE,FALSE
Mayaro,Brazil,97,Alphavirus mayaro,Alphavirus_mayaro,FALSE,FALSE
Mayaro,Colombia,2,Alphavirus mayaro,Alphavirus_mayaro,FALSE,FALSE
Mayaro,French Guiana,28,Alphavirus mayaro,Alphavirus_mayaro,FALSE,FALSE
Mayaro,Haiti,5,Alphavirus mayaro,Alphavirus_mayaro,FALSE,FALSE
Mayaro,Peru,21,Alphavirus mayaro,Alphavirus_mayaro,FALSE,FALSE
Mayaro,Spain,1,Alphavirus mayaro,Alphavirus_mayaro,FALSE,FALSE
Mayaro,Trinidad and Tobago,4,Alphavirus mayaro,Alphavirus_mayaro,FALSE,FALSE
Mayaro,United States,1,Alphavirus mayaro,Alphavirus_mayaro,FALSE,FALSE
Mayaro,Venezuela,14,Alphavirus mayaro,Alphavirus_mayaro,FALSE,FALSE
Menangle,Australia,3,Pararubulavirus menangleense,Pararubulavirus_menangleense,FALSE,FALSE
Mpox (Monkeypox),Argentina,6,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Australia,205,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Austria,14,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Belgium,279,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Benin,5,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Brazil,27,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Cambodia,20,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Cameroon,21,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Canada,239,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Central African Republic,55,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Chile,9,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),China,44,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Colombia,286,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Cote d'Ivoire,19,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Czechia,2,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Democratic Republic of the Congo,1401,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Denmark,7,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Egypt,1,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Finland,3,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),France,31,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Gabon,3,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Germany,1619,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Ghana,18,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Guinea,17,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Hong Kong,1,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),India,3,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Ireland,216,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Israel,3,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Italy,88,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Japan,64,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Kenya,1,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Liberia,7,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Malawi,3,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Mexico,1,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Netherlands,5,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Nigeria,195,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Peru,10,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Philippines,2,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Poland,1,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Portugal,794,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Republic of the Congo,1,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Romania,20,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Rwanda,1,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Sierra Leone,374,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Singapore,2,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Slovakia,4,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Slovenia,48,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),South Africa,17,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),South Korea,166,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Spain,19,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Sudan,2,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Switzerland,8,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Taiwan,10,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Thailand,16,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Togo,2,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Uganda,1,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),United Kingdom,324,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),United States,5001,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Vietnam,2,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),Zaire,5,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Mpox (Monkeypox),missing,1,Orthopoxvirus monkeypox,Orthopoxvirus_monkeypox,FALSE,FALSE
Murine typhus,Algeria,1,Rickettsia typhi,Rickettsia_typhi,FALSE,FALSE
Murine typhus,Azerbaijan,2,Rickettsia typhi,Rickettsia_typhi,FALSE,FALSE
Murine typhus,China,2,Rickettsia typhi,Rickettsia_typhi,FALSE,FALSE
Murine typhus,Costa Rica,2,Rickettsia typhi,Rickettsia_typhi,FALSE,FALSE
Murine typhus,Egypt,1,Rickettsia typhi,Rickettsia_typhi,FALSE,FALSE
Murine typhus,Ethiopia,2,Rickettsia typhi,Rickettsia_typhi,FALSE,FALSE
Murine typhus,Georgia,1,Rickettsia typhi,Rickettsia_typhi,FALSE,FALSE
Murine typhus,Germany,1,Rickettsia typhi,Rickettsia_typhi,FALSE,FALSE
Murine typhus,India,31,Rickettsia typhi,Rickettsia_typhi,FALSE,FALSE
Murine typhus,Indonesia,16,Rickettsia typhi,Rickettsia_typhi,FALSE,FALSE
Murine typhus,Malaysia,1,Rickettsia typhi,Rickettsia_typhi,FALSE,FALSE
Murine typhus,Mexico,50,Rickettsia typhi,Rickettsia_typhi,FALSE,FALSE
Murine typhus,Myanmar,6,Rickettsia typhi,Rickettsia_typhi,FALSE,FALSE
Murine typhus,Pakistan,1,Rickettsia typhi,Rickettsia_typhi,FALSE,FALSE
Murine typhus,South Africa,3,Rickettsia typhi,Rickettsia_typhi,FALSE,FALSE
Murine typhus,South Korea,4,Rickettsia typhi,Rickettsia_typhi,FALSE,FALSE
Murine typhus,Switzerland,2117,Rickettsia typhi,Rickettsia_typhi,FALSE,FALSE
Murine typhus,Tanzania,2,Rickettsia typhi,Rickettsia_typhi,FALSE,FALSE
Murine typhus,Thailand,24,Rickettsia typhi,Rickettsia_typhi,FALSE,FALSE
Murine typhus,USSR,4,Rickettsia typhi,Rickettsia_typhi,FALSE,FALSE
Murine typhus,United States,36,Rickettsia typhi,Rickettsia_typhi,FALSE,FALSE
Murray Valley encephalitis,Australia,307,Orthoflavivirus murrayense,Orthoflavivirus_murrayense,FALSE,FALSE
Murray Valley encephalitis,Canada,1,Orthoflavivirus murrayense,Orthoflavivirus_murrayense,FALSE,FALSE
Murray Valley encephalitis,Papua New Guinea,13,Orthoflavivirus murrayense,Orthoflavivirus_murrayense,FALSE,FALSE
Nipah virus disease,Bangladesh,135,Henipavirus nipahense,Henipavirus_nipahense,FALSE,FALSE
Nipah virus disease,Cambodia,32,Henipavirus nipahense,Henipavirus_nipahense,FALSE,FALSE
Nipah virus disease,India,70,Henipavirus nipahense,Henipavirus_nipahense,FALSE,FALSE
Nipah virus disease,Indonesia,7,Henipavirus nipahense,Henipavirus_nipahense,FALSE,FALSE
Nipah virus disease,Malaysia,17,Henipavirus nipahense,Henipavirus_nipahense,FALSE,FALSE
Nipah virus disease,Sri Lanka,7,Henipavirus nipahense,Henipavirus_nipahense,FALSE,FALSE
Nipah virus disease,Thailand,103,Henipavirus nipahense,Henipavirus_nipahense,FALSE,FALSE
Nipah virus disease,United States,1,Henipavirus nipahense,Henipavirus_nipahense,FALSE,FALSE
O'nyong-nyong,Central African Republic,1,Onyong-nyong virus,Onyong_nyong_virus,FALSE,FALSE
O'nyong-nyong,Chad,4,Onyong-nyong virus,Onyong_nyong_virus,FALSE,FALSE
O'nyong-nyong,Kenya,1,Onyong-nyong virus,Onyong_nyong_virus,FALSE,FALSE
O'nyong-nyong,Nigeria,1,Onyong-nyong virus,Onyong_nyong_virus,FALSE,FALSE
O'nyong-nyong,Uganda,4,Onyong-nyong virus,Onyong_nyong_virus,FALSE,FALSE
Omsk HF,Russia,122,Orthoflavivirus omskense,Orthoflavivirus_omskense,FALSE,FALSE
Oropouche fever,Bolivia,102,Orthobunyavirus oropoucheense,Orthobunyavirus_oropoucheense,FALSE,FALSE
Oropouche fever,Brazil,2721,Orthobunyavirus oropoucheense,Orthobunyavirus_oropoucheense,FALSE,FALSE
Oropouche fever,Colombia,101,Orthobunyavirus oropoucheense,Orthobunyavirus_oropoucheense,FALSE,FALSE
Oropouche fever,Cuba,26,Orthobunyavirus oropoucheense,Orthobunyavirus_oropoucheense,FALSE,FALSE
Oropouche fever,Ecuador,19,Orthobunyavirus oropoucheense,Orthobunyavirus_oropoucheense,FALSE,FALSE
Oropouche fever,French Guiana,3,Orthobunyavirus oropoucheense,Orthobunyavirus_oropoucheense,FALSE,FALSE
Oropouche fever,Haiti,3,Orthobunyavirus oropoucheense,Orthobunyavirus_oropoucheense,FALSE,FALSE
Oropouche fever,Italy,7,Orthobunyavirus oropoucheense,Orthobunyavirus_oropoucheense,FALSE,FALSE
Oropouche fever,Panama,18,Orthobunyavirus oropoucheense,Orthobunyavirus_oropoucheense,FALSE,FALSE
Oropouche fever,Peru,121,Orthobunyavirus oropoucheense,Orthobunyavirus_oropoucheense,FALSE,FALSE
Oropouche fever,Portugal,1,Orthobunyavirus oropoucheense,Orthobunyavirus_oropoucheense,FALSE,FALSE
Oropouche fever,Spain,9,Orthobunyavirus oropoucheense,Orthobunyavirus_oropoucheense,FALSE,FALSE
Oropouche fever,Trinidad and Tobago,6,Orthobunyavirus oropoucheense,Orthobunyavirus_oropoucheense,FALSE,FALSE
Oropouche fever,United States,7,Orthobunyavirus oropoucheense,Orthobunyavirus_oropoucheense,FALSE,FALSE
Oropouche fever,Venezuela,12,Orthobunyavirus oropoucheense,Orthobunyavirus_oropoucheense,FALSE,FALSE
Plague,Angola,205,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,Armenia,2401,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,Azerbaijan,4754,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,Bolivia,21,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,Brazil,19,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,Canada,1164,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,China,52845,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,Democratic Republic of the Congo,9,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,Ecuador,1,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,France,14,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,Georgia,793,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,Germany,8,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,India,829,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,Indonesia,23,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,Iran,16,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,Israel,1,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,Italy,2,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,Japan,17,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,Kazakhstan,13464,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,Kenya,11,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,Kyrgyzstan,4481,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,Madagascar,234,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,Mongolia,7252,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,Myanmar,2,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,Netherlands,43,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,Peru,34912,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,Republic of the Congo,13,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,Russia,17261,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,Tajikistan,351,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,Turkmenistan,2777,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,USSR,1101,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,United Kingdom,14,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,United States,5112,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,Uzbekistan,909,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,Vietnam,1768,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Plague,Zimbabwe,169,Yersinia pestis,Yersinia_pestis,FALSE,FALSE
Powassan,Canada,24,Orthoflavivirus powassanense,Orthoflavivirus_powassanense,FALSE,FALSE
Powassan,Russia,19,Orthoflavivirus powassanense,Orthoflavivirus_powassanense,FALSE,FALSE
Powassan,United States,536,Orthoflavivirus powassanense,Orthoflavivirus_powassanense,FALSE,FALSE
Prospect Hill,United States,2,Orthohantavirus prospectense,Orthohantavirus_prospectense,FALSE,FALSE
Q fever,Algeria,5,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Argentina,3,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Australia,322,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Austria,117,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Belarus,3,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Belgium,2,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Brazil,108,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Bulgaria,5,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Canada,154,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,China,390,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Colombia,24,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Cuba,1,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Egypt,54,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Ethiopia,2,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,France,3849,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,French Guiana,115,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Germany,479,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Ghana,1,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Greece,142,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Guinea,4,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Hungary,40,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,India,199,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Indonesia,16,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Iran,120,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Iraq,230,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Israel,49,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Italy,14,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Japan,60,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Kazakhstan,12,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Kenya,37,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Kyrgyzstan,5,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Lesotho,1,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Malaysia,1,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Mexico,29,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Mongolia,8,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Morocco,3,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Namibia,10,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Netherlands,45,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Nigeria,20,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Pakistan,18,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Philippines,1,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Portugal,9,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Romania,7,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Russia,235,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Saudi Arabia,1,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Senegal,225,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Serbia,7,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Slovakia,82,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,South Africa,26,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,South Korea,255,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Spain,6,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Switzerland,2,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Thailand,100,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Tunisia,35,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Turkey,110,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,USSR,333,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Ukraine,1,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,United Arab Emirates,3,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,United Kingdom,1525,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,United States,1618,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Q fever,Zambia,6,Coxiella burnetii,Coxiella_burnetii,FALSE,FALSE
Rabies,Afghanistan,43,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Algeria,4,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Argentina,536,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Australia,3,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Austria,4,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Azerbaijan,25,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Bangladesh,16,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Belarus,1,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Belgium,1,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Benin,9,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Bhutan,24,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Bosnia and Herzegovina,24,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Botswana,41,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Brazil,4093,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Bulgaria,30,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Burkina Faso,50,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Burundi,1,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Cambodia,372,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Cameroon,173,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Canada,1143,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Central African Republic,215,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Chad,101,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Chile,174,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,China,2890,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Colombia,260,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Costa Rica,49,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Cote d'Ivoire,16,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Croatia,98,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Cuba,121,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Czechia,11,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Czechoslovakia,1,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Democratic Republic of the Congo,30,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Dominican Republic,47,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Ecuador,76,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Egypt,51,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,El Salvador,2,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Equatorial Guinea,1,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Estonia,66,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Ethiopia,238,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Finland,8,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,France,42,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,French Guiana,29,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Gabon,15,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Gambia,1,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Georgia,153,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Germany,28,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Ghana,83,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Greece,11,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Greenland,99,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
Rabies,Grenada,24,Lyssavirus rabies,Lyssavirus_rabies,FALSE,FALSE
