Pathogen,Host_clean,Disease_name,HostTaxID,PathogenTaxID,PathogenGenus,PathogenFamily,PathogenOrder,PathogenClass,HostPhylum,HostClass,HostFamily,HostOrder,DetectionMethod,high_quality_detection,downstream_default_include,downstream_review_reason,in_gibb_etal,in_empres_i,PHEIC risk,MainSource
Middle East respiratory syndrome-related coronavirus (MERS-CoV),Homo sapiens,Middle East Respiratory Syndrome (MERS),9606,3433633,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Middle East respiratory syndrome-related coronavirus (MERS-CoV),Equus asinus,Middle East Respiratory Syndrome (MERS),9793,3433633,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,EQUIDAE,PERISSODACTYLA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Middle East respiratory syndrome-related coronavirus (MERS-CoV),Camelus bactrianus,Middle East Respiratory Syndrome (MERS),9837,3433633,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Middle East respiratory syndrome-related coronavirus (MERS-CoV),Camelus dromedarius,Middle East Respiratory Syndrome (MERS),9838,3433633,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,CAMELIDAE,ARTIODACTYLA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Middle East respiratory syndrome-related coronavirus (MERS-CoV),Lama glama,Middle East Respiratory Syndrome (MERS),9844,3433633,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Middle East respiratory syndrome-related coronavirus (MERS-CoV),Capra hircus,Middle East Respiratory Syndrome (MERS),9925,3433633,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,BOVIDAE,ARTIODACTYLA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Middle East respiratory syndrome-related coronavirus (MERS-CoV),Ovis aries,Middle East Respiratory Syndrome (MERS),9940,3433633,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,BOVIDAE,ARTIODACTYLA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Middle East respiratory syndrome-related coronavirus (MERS-CoV),Molossus molossus,Middle East Respiratory Syndrome (MERS),27622,3433633,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,MOLOSSIDAE,CHIROPTERA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Middle East respiratory syndrome-related coronavirus (MERS-CoV),Pipistrellus kuhlii,Middle East Respiratory Syndrome (MERS),59472,3433633,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,VESPERTILIONIDAE,CHIROPTERA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Middle East respiratory syndrome-related coronavirus (MERS-CoV),Pipistrellus nathusii,Middle East Respiratory Syndrome (MERS),59473,3433633,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,VESPERTILIONIDAE,CHIROPTERA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Middle East respiratory syndrome-related coronavirus (MERS-CoV),Rhinolophus ferrumequinum,Middle East Respiratory Syndrome (MERS),59479,3433633,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,RHINOLOPHIDAE,CHIROPTERA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Middle East respiratory syndrome-related coronavirus (MERS-CoV),Vespertilio murinus,Middle East Respiratory Syndrome (MERS),59485,3433633,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,VESPERTILIONIDAE,CHIROPTERA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Middle East respiratory syndrome-related coronavirus (MERS-CoV),Vespertilio sinensis,Middle East Respiratory Syndrome (MERS),105273,3433633,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,VESPERTILIONIDAE,CHIROPTERA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Middle East respiratory syndrome-related coronavirus (MERS-CoV),Hypsugo savii,Middle East Respiratory Syndrome (MERS),109485,3433633,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,VESPERTILIONIDAE,CHIROPTERA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Middle East respiratory syndrome-related coronavirus (MERS-CoV),laephotis capensis,Middle East Respiratory Syndrome (MERS),110938,3433633,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Middle East respiratory syndrome-related coronavirus (MERS-CoV),ia io,Middle East Respiratory Syndrome (MERS),360967,3433633,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Middle East respiratory syndrome-related coronavirus (MERS-CoV),hypsugo pulveratus,Middle East Respiratory Syndrome (MERS),867834,3433633,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
Middle East respiratory syndrome-related coronavirus (MERS-CoV),Pipistrellus,Middle East Respiratory Syndrome (MERS),3075051,3433633,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Rousettus leschenaultii,Severe Acute Respiratory Syndrome (SARS); COVID-19,9408,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,PTEROPODIDAE,CHIROPTERA,Antibodies,FALSE,FALSE,detection_method=Antibodies,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Chlorocebus aethiops,Severe Acute Respiratory Syndrome (SARS); COVID-19,9534,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,CERCOPITHECIDAE,PRIMATES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Homo sapiens,Severe Acute Respiratory Syndrome (SARS); COVID-19,9606,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,NA,NA,NA,NA,Antibodies,FALSE,FALSE,detection_method=Antibodies,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Homo sapiens,Severe Acute Respiratory Syndrome (SARS); COVID-19,9606,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,NA,NA,NA,NA,Isolation/Observation,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Homo sapiens,Severe Acute Respiratory Syndrome (SARS); COVID-19,9606,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,NA,NA,NA,NA,Not specified,FALSE,FALSE,detection_method=Not specified,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Homo sapiens,Severe Acute Respiratory Syndrome (SARS); COVID-19,9606,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Vulpes vulpes,Severe Acute Respiratory Syndrome (SARS); COVID-19,9627,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,CANIDAE,CARNIVORA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Paguma larvata,Severe Acute Respiratory Syndrome (SARS); COVID-19,9675,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,VIVERRIDAE,CARNIVORA,Antibodies,FALSE,FALSE,detection_method=Antibodies,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Paguma larvata,Severe Acute Respiratory Syndrome (SARS); COVID-19,9675,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,VIVERRIDAE,CARNIVORA,Isolation/Observation,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Paguma larvata,Severe Acute Respiratory Syndrome (SARS); COVID-19,9675,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,VIVERRIDAE,CARNIVORA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Felis catus,Severe Acute Respiratory Syndrome (SARS); COVID-19,9685,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,FELIDAE,CARNIVORA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Sus scrofa,Severe Acute Respiratory Syndrome (SARS); COVID-19,9823,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,SUIDAE,ARTIODACTYLA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Mus musculus,Severe Acute Respiratory Syndrome (SARS); COVID-19,10090,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,MURIDAE,RODENTIA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Nyctereutes procyonoides,Severe Acute Respiratory Syndrome (SARS); COVID-19,34880,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,CANIDAE,CARNIVORA,Antibodies,FALSE,FALSE,detection_method=Antibodies,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Nyctereutes procyonoides,Severe Acute Respiratory Syndrome (SARS); COVID-19,34880,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,CANIDAE,CARNIVORA,Isolation/Observation,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Rhinolophus affinis,Severe Acute Respiratory Syndrome (SARS); COVID-19,59477,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,RHINOLOPHIDAE,CHIROPTERA,Isolation/Observation,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Rhinolophus affinis,Severe Acute Respiratory Syndrome (SARS); COVID-19,59477,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,RHINOLOPHIDAE,CHIROPTERA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Rhinolophus ferrumequinum,Severe Acute Respiratory Syndrome (SARS); COVID-19,59479,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,RHINOLOPHIDAE,CHIROPTERA,Isolation/Observation,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Rhinolophus ferrumequinum,Severe Acute Respiratory Syndrome (SARS); COVID-19,59479,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,RHINOLOPHIDAE,CHIROPTERA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Rattus losea,Severe Acute Respiratory Syndrome (SARS); COVID-19,69075,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,MURIDAE,RODENTIA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Rhinolophus sinicus,Severe Acute Respiratory Syndrome (SARS); COVID-19,89399,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,RHINOLOPHIDAE,CHIROPTERA,Isolation/Observation,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Rhinolophus sinicus,Severe Acute Respiratory Syndrome (SARS); COVID-19,89399,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,RHINOLOPHIDAE,CHIROPTERA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Rhinolophus euryale,Severe Acute Respiratory Syndrome (SARS); COVID-19,109476,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,RHINOLOPHIDAE,CHIROPTERA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Rhinolophus pusillus,Severe Acute Respiratory Syndrome (SARS); COVID-19,159858,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,RHINOLOPHIDAE,CHIROPTERA,Antibodies,FALSE,FALSE,detection_method=Antibodies,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Rhinolophus pusillus,Severe Acute Respiratory Syndrome (SARS); COVID-19,159858,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,RHINOLOPHIDAE,CHIROPTERA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Hipposideros armiger,Severe Acute Respiratory Syndrome (SARS); COVID-19,186990,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,HIPPOSIDERIDAE,CHIROPTERA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Rhinolophus pearsonii,Severe Acute Respiratory Syndrome (SARS); COVID-19,188571,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,RHINOLOPHIDAE,CHIROPTERA,Isolation/Observation,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Rhinolophus pearsonii,Severe Acute Respiratory Syndrome (SARS); COVID-19,188571,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,RHINOLOPHIDAE,CHIROPTERA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Rhinolophus cornutus,Severe Acute Respiratory Syndrome (SARS); COVID-19,196296,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,RHINOLOPHIDAE,CHIROPTERA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Rhinolophus macrotis,Severe Acute Respiratory Syndrome (SARS); COVID-19,196889,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,RHINOLOPHIDAE,CHIROPTERA,Isolation/Observation,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Rhinolophus macrotis,Severe Acute Respiratory Syndrome (SARS); COVID-19,196889,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,RHINOLOPHIDAE,CHIROPTERA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Melogale moschata,Severe Acute Respiratory Syndrome (SARS); COVID-19,204267,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,MUSTELIDAE,CARNIVORA,Antibodies,FALSE,FALSE,detection_method=Antibodies,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Rhinolophus mehelyi,Severe Acute Respiratory Syndrome (SARS); COVID-19,342862,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,RHINOLOPHIDAE,CHIROPTERA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Rhinolophus thomasi,Severe Acute Respiratory Syndrome (SARS); COVID-19,476589,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,RHINOLOPHIDAE,CHIROPTERA,PCR/Sequencing,TRUE,FALSE,virion_host_flag_review,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Rhinolophus blasii,Severe Acute Respiratory Syndrome (SARS); COVID-19,519037,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,RHINOLOPHIDAE,CHIROPTERA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Mops plicatus,Severe Acute Respiratory Syndrome (SARS); COVID-19,3370289,694009,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,MOLOSSIDAE,CHIROPTERA,Isolation/Observation,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Didelphis virginiana,Severe Acute Respiratory Syndrome (SARS); COVID-19,9267,3418604,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,DIDELPHIDAE,DIDELPHIMORPHIA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Miniopterus schreibersii,Severe Acute Respiratory Syndrome (SARS); COVID-19,9433,3418604,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,MINIOPTERIDAE,CHIROPTERA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Tadarida brasiliensis,Severe Acute Respiratory Syndrome (SARS); COVID-19,9438,3418604,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,MOLOSSIDAE,CHIROPTERA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Ateles fusciceps,Severe Acute Respiratory Syndrome (SARS); COVID-19,9508,3418604,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,ATELIDAE,PRIMATES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Cebus albifrons,Severe Acute Respiratory Syndrome (SARS); COVID-19,9514,3418604,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,CEBIDAE,PRIMATES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Chlorocebus aethiops,Severe Acute Respiratory Syndrome (SARS); COVID-19,9534,3418604,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,CERCOPITHECIDAE,PRIMATES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Gorilla gorilla,Severe Acute Respiratory Syndrome (SARS); COVID-19,9595,3418604,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,HOMINIDAE,PRIMATES,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Homo sapiens,Severe Acute Respiratory Syndrome (SARS); COVID-19,9606,3418604,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Canis lupus,Severe Acute Respiratory Syndrome (SARS); COVID-19,9612,3418604,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,CANIDAE,CARNIVORA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Canis lupus,Severe Acute Respiratory Syndrome (SARS); COVID-19,9615,3418604,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,CANIDAE,CARNIVORA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Procyon lotor,Severe Acute Respiratory Syndrome (SARS); COVID-19,9654,3418604,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,PROCYONIDAE,CARNIVORA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Lutra lutra,Severe Acute Respiratory Syndrome (SARS); COVID-19,9657,3418604,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,MUSTELIDAE,CARNIVORA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Mustela lutreola,Severe Acute Respiratory Syndrome (SARS); COVID-19,9666,3418604,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,MUSTELIDAE,CARNIVORA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Mustela putorius,Severe Acute Respiratory Syndrome (SARS); COVID-19,9669,3418604,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,MUSTELIDAE,CARNIVORA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Paguma larvata,Severe Acute Respiratory Syndrome (SARS); COVID-19,9675,3418604,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,VIVERRIDAE,CARNIVORA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Crocuta crocuta,Severe Acute Respiratory Syndrome (SARS); COVID-19,9678,3418604,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,HYAENIDAE,CARNIVORA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Felis catus,Severe Acute Respiratory Syndrome (SARS); COVID-19,9685,3418604,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,FELIDAE,CARNIVORA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Panthera leo,Severe Acute Respiratory Syndrome (SARS); COVID-19,9689,3418604,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,FELIDAE,CARNIVORA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Panthera tigris,Severe Acute Respiratory Syndrome (SARS); COVID-19,9694,3418604,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,FELIDAE,CARNIVORA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Ceratotherium simum,Severe Acute Respiratory Syndrome (SARS); COVID-19,9807,3418604,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,RHINOCEROTIDAE,PERISSODACTYLA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Sus scrofa,Severe Acute Respiratory Syndrome (SARS); COVID-19,9823,3418604,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,SUIDAE,ARTIODACTYLA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Odocoileus virginianus,Severe Acute Respiratory Syndrome (SARS); COVID-19,9874,3418604,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,CERVIDAE,ARTIODACTYLA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Bos taurus,Severe Acute Respiratory Syndrome (SARS); COVID-19,9913,3418604,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,BOVIDAE,ARTIODACTYLA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Capra hircus,Severe Acute Respiratory Syndrome (SARS); COVID-19,9925,3418604,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,BOVIDAE,ARTIODACTYLA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Ovis aries,Severe Acute Respiratory Syndrome (SARS); COVID-19,9940,3418604,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,BOVIDAE,ARTIODACTYLA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Sylvilagus floridanus,Severe Acute Respiratory Syndrome (SARS); COVID-19,9988,3418604,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,LEPORIDAE,LAGOMORPHA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Marmota monax,Severe Acute Respiratory Syndrome (SARS); COVID-19,9995,3418604,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,SCIURIDAE,RODENTIA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Mesocricetus auratus,Severe Acute Respiratory Syndrome (SARS); COVID-19,10036,3418604,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,CRICETIDAE,RODENTIA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Peromyscus maniculatus,Severe Acute Respiratory Syndrome (SARS); COVID-19,10042,3418604,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,CRICETIDAE,RODENTIA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Mus musculus,Severe Acute Respiratory Syndrome (SARS); COVID-19,10090,3418604,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,MURIDAE,RODENTIA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
SARS-like bat sarbecoviruses,Rattus norvegicus,Severe Acute Respiratory Syndrome (SARS); COVID-19,10116,3418604,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,CHORDATA,MAMMALIA,MURIDAE,RODENTIA,PCR/Sequencing,TRUE,TRUE,NA,FALSE,FALSE,High,VIRION
