disease_name,disease_name_clean,host,host_tax_id,host_class,host_order,host_family,pathogen_count_in_disease_host_network,pathogen_examples,detection_method_examples,main_source_examples,vector_species,vector_group,best_evidence_level,best_evidence_basis,record_sources,supporting_row_count,disease_vector_taxon_rank,disease_vector_review_needed,host_vector_species,vector_taxon_rank,vector_species_needs_review,vector_host_record_count,vector_name_taxonomy_examples,source_platform_examples,source_dataset_examples,interaction_type_examples,country_examples,review_reason_examples,vector_join_key,link_type,vector_join_match_type,taxonomy_caution
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Bos taurus,9913,mammalia,artiodactyla,bovidae,1,Orthonairovirus haemorrhagiae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,rhipicephalus guilhoni,tick,candidate,review,lit_review,2,species,FALSE,Rhipicephalus guilhoni,species,FALSE,3,Rhipicephalus guilhoni,VectorMap,TickMap,on_host_occurrence,Cameroon; Senegal,,rhipicephalus guilhoni,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Bos taurus,9913,mammalia,artiodactyla,bovidae,1,Orthonairovirus haemorrhagiae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,rhipicephalus microplus,tick,candidate,review,lit_review,1,species,FALSE,Rhipicephalus microplus,species,FALSE,273,Rhipicephalus microplus,VectorMap,TickMap,on_host_occurrence,"LAO PEOPLE'S DEMOCRATIC REPUBLIC; Malawi; Mozambique; Peru; Tanzania, United Republic of; United States of America; Zambia",,rhipicephalus microplus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Bos taurus,9913,mammalia,artiodactyla,bovidae,1,Orthonairovirus haemorrhagiae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,rhipicephalus pulchellus,tick,candidate,review,lit_review,1,species,FALSE,Rhipicephalus pulchellus,species,FALSE,14,Rhipicephalus pulchellus,VectorMap,TickMap,on_host_occurrence,"Kenya; Tanzania, United Republic of",,rhipicephalus pulchellus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Bos taurus,9913,mammalia,artiodactyla,bovidae,1,Orthonairovirus haemorrhagiae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,rhipicephalus rossicus,tick,candidate,review,lit_review,2,species,FALSE,Rhipicephalus rossicus,species,FALSE,1,Rhipicephalus rossicus,VectorMap,TickMap,on_host_occurrence,Georgia,,rhipicephalus rossicus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Bos taurus,9913,mammalia,artiodactyla,bovidae,1,Orthonairovirus haemorrhagiae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,rhipicephalus sanguineus,tick,candidate,review,lit_review,5,species,FALSE,Rhipicephalus sanguineus,species,FALSE,115,Rhipicephalus sanguineus,VectorMap,TickMap,on_host_occurrence,"Benin; Congo, The Democratic Republic of The; Cote D'Ivoire; Gambia; Georgia; Ghana; Guinea; Malawi; Mali; Niger; Nigeria; Rwanda; Senegal; Sierra Leone; Sudan; Tanzania, United Republic of; Zambia",,rhipicephalus sanguineus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Bos taurus,9913,mammalia,artiodactyla,bovidae,1,Orthonairovirus haemorrhagiae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,rhipicephalus turanicus,tick,candidate,review,lit_review,4,species,FALSE,Rhipicephalus turanicus,species,FALSE,9,Rhipicephalus turanicus,VectorMap,TickMap,on_host_occurrence,Georgia; Morocco,,rhipicephalus turanicus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthonairovirus haemorrhagiae,Antibodies,VIRION,amblyomma lepidum,tick,candidate,review,lit_review,1,species,FALSE,Amblyomma lepidum,species,FALSE,2,Amblyomma lepidum,VectorMap,TickMap,on_host_occurrence,Sudan,,amblyomma lepidum,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthonairovirus haemorrhagiae,Antibodies,VIRION,amblyomma variegatum,tick,confirmed,review,lit_review,3,species,FALSE,Amblyomma variegatum,species,FALSE,32,Amblyomma variegatum,VectorMap,TickMap,on_host_occurrence,"Benin; Burkina Faso; Congo, The Democratic Republic of The; Cote D'Ivoire; Guinea; Nigeria; Senegal; South Africa; Sudan",,amblyomma variegatum,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthonairovirus haemorrhagiae,Antibodies,VIRION,dermacentor marginatus,tick,candidate,review,lit_review,3,species,FALSE,Dermacentor marginatus,species,FALSE,4,Dermacentor marginatus,VectorMap,TickMap,on_host_occurrence,Georgia,,dermacentor marginatus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthonairovirus haemorrhagiae,Antibodies,VIRION,haemaphysalis parva,tick,candidate,review,lit_review,2,species,FALSE,Haemaphysalis parva,species,FALSE,4,Haemaphysalis parva,VectorMap,TickMap,on_host_occurrence,Georgia,,haemaphysalis parva,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthonairovirus haemorrhagiae,Antibodies,VIRION,haemaphysalis punctata,tick,candidate,review,lit_review,4,species,FALSE,Haemaphysalis punctata,species,FALSE,12,Haemaphysalis punctata,VectorMap,TickMap,on_host_occurrence,Georgia,,haemaphysalis punctata,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthonairovirus haemorrhagiae,Antibodies,VIRION,haemaphysalis sulcata,tick,candidate,review,lit_review,2,species,FALSE,Haemaphysalis sulcata,species,FALSE,13,Haemaphysalis sulcata,VectorMap,TickMap,on_host_occurrence,Georgia; Morocco,,haemaphysalis sulcata,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthonairovirus haemorrhagiae,Antibodies,VIRION,hyalomma aegyptium,tick,confirmed,review,EFSA; lit_review,5,species,FALSE,Hyalomma aegyptium,species,FALSE,1,Hyalomma aegyptium,VectorMap,TickMap,on_host_occurrence,Gambia,,hyalomma aegyptium,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthonairovirus haemorrhagiae,Antibodies,VIRION,hyalomma dromedarii,tick,confirmed,review,lit_review,6,species,FALSE,Hyalomma dromedarii,species,FALSE,5,Hyalomma dromedarii,VectorMap,TickMap,on_host_occurrence,Georgia; Niger,,hyalomma dromedarii,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthonairovirus haemorrhagiae,Antibodies,VIRION,hyalomma excavatum,tick,confirmed,review,lit_review,5,species,FALSE,Hyalomma excavatum,species,FALSE,1,Hyalomma excavatum,VectorMap,TickMap,on_host_occurrence,Morocco,,hyalomma excavatum,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthonairovirus haemorrhagiae,Antibodies,VIRION,hyalomma impeltatum,tick,confirmed,review,lit_review,6,species,FALSE,Hyalomma impeltatum,species,FALSE,9,Hyalomma impeltatum,VectorMap,TickMap,on_host_occurrence,Georgia; Niger,,hyalomma impeltatum,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthonairovirus haemorrhagiae,Antibodies,VIRION,hyalomma impressum,tick,probable,review,lit_review,2,species,FALSE,Hyalomma impressum,species,FALSE,1,Hyalomma impressum,VectorMap,TickMap,on_host_occurrence,South Africa,,hyalomma impressum,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthonairovirus haemorrhagiae,Antibodies,VIRION,hyalomma marginatum,tick,confirmed,review,EFSA; lit_review,11,species,FALSE,Hyalomma marginatum,species,FALSE,6,Hyalomma marginatum,VectorMap,TickMap,on_host_occurrence,Georgia,,hyalomma marginatum,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthonairovirus haemorrhagiae,Antibodies,VIRION,hyalomma truncatum,tick,confirmed,review,lit_review,7,species,FALSE,Hyalomma truncatum,species,FALSE,1,Hyalomma truncatum,VectorMap,TickMap,on_host_occurrence,Gambia,,hyalomma truncatum,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthonairovirus haemorrhagiae,Antibodies,VIRION,ixodes ricinus,tick,candidate,review,lit_review,4,species,FALSE,Ixodes ricinus,species,FALSE,6,Ixodes ricinus,VectorMap,TickMap,on_host_occurrence,Georgia,,ixodes ricinus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthonairovirus haemorrhagiae,Antibodies,VIRION,rhipicephalus annulatus,tick,candidate,review,lit_review,3,species,FALSE,Rhipicephalus annulatus,species,FALSE,11,Rhipicephalus annulatus,VectorMap,TickMap,on_host_occurrence,Benin; Cote D'Ivoire; Georgia; Morocco,,rhipicephalus annulatus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthonairovirus haemorrhagiae,Antibodies,VIRION,rhipicephalus appendiculatus,tick,candidate,review,lit_review,2,species,FALSE,Rhipicephalus appendiculatus,species,FALSE,5,Rhipicephalus appendiculatus,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The; Rwanda; South Africa",,rhipicephalus appendiculatus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthonairovirus haemorrhagiae,Antibodies,VIRION,rhipicephalus bursa,tick,confirmed,review,lit_review,4,species,FALSE,Rhipicephalus bursa,species,FALSE,1,Rhipicephalus bursa,VectorMap,TickMap,on_host_occurrence,Georgia,,rhipicephalus bursa,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthonairovirus haemorrhagiae,Antibodies,VIRION,rhipicephalus decoloratus,tick,candidate,review,lit_review,1,species,FALSE,Rhipicephalus decoloratus,species,FALSE,11,Rhipicephalus decoloratus,VectorMap,TickMap,on_host_occurrence,"Benin; Congo, The Democratic Republic of The; Cote D'Ivoire; Guinea; Senegal; Sudan; Zambia",,rhipicephalus decoloratus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthonairovirus haemorrhagiae,Antibodies,VIRION,rhipicephalus evertsi,tick,candidate,review,lit_review,4,species,FALSE,Rhipicephalus evertsi,infraspecific,FALSE,4,Rhipicephalus evertsi evertsi,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The; Mali; Sudan",,rhipicephalus evertsi,disease_host_vector_derived,exact_normalized_vector_name,TRUE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthonairovirus haemorrhagiae,Antibodies,VIRION,rhipicephalus geigyi,tick,candidate,review,lit_review,1,species,FALSE,Rhipicephalus geigyi,species,FALSE,9,Rhipicephalus geigyi,VectorMap,TickMap,on_host_occurrence,Cote D'Ivoire; Nigeria; Sierra Leone,,rhipicephalus geigyi,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthonairovirus haemorrhagiae,Antibodies,VIRION,rhipicephalus microplus,tick,candidate,review,lit_review,1,species,FALSE,Rhipicephalus microplus,species,FALSE,1,Rhipicephalus microplus,VectorMap,TickMap,on_host_occurrence,Australia,,rhipicephalus microplus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthonairovirus haemorrhagiae,Antibodies,VIRION,rhipicephalus pulchellus,tick,candidate,review,lit_review,1,species,FALSE,Rhipicephalus pulchellus,species,FALSE,3,Rhipicephalus pulchellus,VectorMap,TickMap,on_host_occurrence,Ethiopia; Kenya; Somalia,,rhipicephalus pulchellus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthonairovirus haemorrhagiae,Antibodies,VIRION,rhipicephalus rossicus,tick,candidate,review,lit_review,2,species,FALSE,Rhipicephalus rossicus,species,FALSE,12,Rhipicephalus rossicus,VectorMap,TickMap,on_host_occurrence,Georgia,,rhipicephalus rossicus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthonairovirus haemorrhagiae,Antibodies,VIRION,rhipicephalus sanguineus,tick,candidate,review,lit_review,5,species,FALSE,Rhipicephalus sanguineus,species,FALSE,673,Rhipicephalus sanguineus,VectorMap,TickMap,on_host_occurrence,"Algeria; Angola; Argentina; Australia; Benin; Burkina Faso; Cameroon; Central African Republic; Chad; Congo, The Democratic Republic of The; Cote D'Ivoire; Djibouti; Egypt; Gambia; Georgia; Ghana; Guinea; Kenya; Malawi; Mali; Mexico; Morocco; Niger; Nigeria; Peru; Senegal; Sierra Leone; Somalia; South Africa; Sudan; Tanzania, United Republic of; Tunisia; Uganda; United States of America; Zambia",,rhipicephalus sanguineus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Canis lupus,9612,mammalia,carnivora,canidae,1,Orthonairovirus haemorrhagiae,Antibodies,VIRION,rhipicephalus turanicus,tick,candidate,review,lit_review,4,species,FALSE,Rhipicephalus turanicus,species,FALSE,108,Rhipicephalus turanicus,VectorMap,TickMap,on_host_occurrence,Djibouti; Georgia; Morocco,,rhipicephalus turanicus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Capra hircus,9925,mammalia,artiodactyla,bovidae,1,Orthonairovirus haemorrhagiae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,amblyomma lepidum,tick,candidate,review,lit_review,1,species,FALSE,Amblyomma lepidum,species,FALSE,4,Amblyomma lepidum,VectorMap,TickMap,on_host_occurrence,Kenya; Sudan,,amblyomma lepidum,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Capra hircus,9925,mammalia,artiodactyla,bovidae,1,Orthonairovirus haemorrhagiae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,amblyomma variegatum,tick,confirmed,review,lit_review,3,species,FALSE,Amblyomma variegatum,species,FALSE,24,Amblyomma variegatum,VectorMap,TickMap,on_host_occurrence,"Burkina Faso; Congo, The Democratic Republic of The; Cote D'Ivoire; Guinea-Bissau; Kenya; Malawi; Senegal; Sierra Leone; South Africa; Sudan; Uganda; Zambia",,amblyomma variegatum,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Capra hircus,9925,mammalia,artiodactyla,bovidae,1,Orthonairovirus haemorrhagiae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,dermacentor nuttalli,tick,candidate,review,lit_review,1,species,FALSE,Dermacentor nuttalli,species,FALSE,32,Dermacentor nuttalli,VectorMap,TickMap,on_host_occurrence,Mongolia,,dermacentor nuttalli,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Capra hircus,9925,mammalia,artiodactyla,bovidae,1,Orthonairovirus haemorrhagiae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,haemaphysalis parva,tick,candidate,review,lit_review,2,species,FALSE,Haemaphysalis parva,species,FALSE,2,Haemaphysalis parva,VectorMap,TickMap,on_host_occurrence,Libyan Arab Jamahiriya,,haemaphysalis parva,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Capra hircus,9925,mammalia,artiodactyla,bovidae,1,Orthonairovirus haemorrhagiae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,haemaphysalis sulcata,tick,candidate,review,lit_review,2,species,FALSE,Haemaphysalis sulcata,species,FALSE,1,Haemaphysalis sulcata,VectorMap,TickMap,on_host_occurrence,Morocco,,haemaphysalis sulcata,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Capra hircus,9925,mammalia,artiodactyla,bovidae,1,Orthonairovirus haemorrhagiae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,hyalomma anatolicum,tick,confirmed,review,EFSA; lit_review,8,species,FALSE,Hyalomma anatolicum,species,FALSE,8,Hyalomma anatolicum,VectorMap,TickMap,on_host_occurrence,Sudan,,hyalomma anatolicum,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Capra hircus,9925,mammalia,artiodactyla,bovidae,1,Orthonairovirus haemorrhagiae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,hyalomma dromedarii,tick,confirmed,review,lit_review,6,species,FALSE,Hyalomma dromedarii,species,FALSE,2,Hyalomma dromedarii,VectorMap,TickMap,on_host_occurrence,Djibouti; Sudan,,hyalomma dromedarii,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Capra hircus,9925,mammalia,artiodactyla,bovidae,1,Orthonairovirus haemorrhagiae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,hyalomma excavatum,tick,confirmed,review,lit_review,5,species,FALSE,Hyalomma excavatum,species,FALSE,2,Hyalomma excavatum,VectorMap,TickMap,on_host_occurrence,Djibouti; Libyan Arab Jamahiriya,,hyalomma excavatum,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Capra hircus,9925,mammalia,artiodactyla,bovidae,1,Orthonairovirus haemorrhagiae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,hyalomma impeltatum,tick,confirmed,review,lit_review,6,species,FALSE,Hyalomma impeltatum,species,FALSE,4,Hyalomma impeltatum,VectorMap,TickMap,on_host_occurrence,Mauritania; Morocco; Senegal,,hyalomma impeltatum,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Capra hircus,9925,mammalia,artiodactyla,bovidae,1,Orthonairovirus haemorrhagiae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,hyalomma impressum,tick,probable,review,lit_review,2,species,FALSE,Hyalomma impressum,species,FALSE,1,Hyalomma impressum,VectorMap,TickMap,on_host_occurrence,South Africa,,hyalomma impressum,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Capra hircus,9925,mammalia,artiodactyla,bovidae,1,Orthonairovirus haemorrhagiae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,hyalomma marginatum,tick,confirmed,review,EFSA; lit_review,11,species,FALSE,Hyalomma marginatum,species,FALSE,3,Hyalomma marginatum,VectorMap,TickMap,on_host_occurrence,Kenya; Morocco,,hyalomma marginatum,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Capra hircus,9925,mammalia,artiodactyla,bovidae,1,Orthonairovirus haemorrhagiae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,hyalomma rufipes,tick,confirmed,review,lit_review,9,species,FALSE,Hyalomma rufipes,species,FALSE,3,Hyalomma rufipes,VectorMap,TickMap,on_host_occurrence,South Africa; Sudan; Zambia,,hyalomma rufipes,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Capra hircus,9925,mammalia,artiodactyla,bovidae,1,Orthonairovirus haemorrhagiae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,hyalomma truncatum,tick,confirmed,review,lit_review,7,species,FALSE,Hyalomma truncatum,species,FALSE,20,Hyalomma truncatum,VectorMap,TickMap,on_host_occurrence,"Botswana; Congo, The Democratic Republic of The; Djibouti; Kenya; Nigeria; Senegal; South Africa; Sudan; Zambia",,hyalomma truncatum,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Capra hircus,9925,mammalia,artiodactyla,bovidae,1,Orthonairovirus haemorrhagiae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,rhipicephalus appendiculatus,tick,candidate,review,lit_review,2,species,FALSE,Rhipicephalus appendiculatus,species,FALSE,17,Rhipicephalus appendiculatus,VectorMap,TickMap,on_host_occurrence,"Burundi; Congo, The Democratic Republic of The; Kenya; Mozambique; Rwanda; South Africa; Sudan; Uganda; Zambia",,rhipicephalus appendiculatus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Capra hircus,9925,mammalia,artiodactyla,bovidae,1,Orthonairovirus haemorrhagiae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,rhipicephalus bursa,tick,confirmed,review,lit_review,4,species,FALSE,Rhipicephalus bursa,species,FALSE,3,Rhipicephalus bursa,VectorMap,TickMap,on_host_occurrence,Morocco,,rhipicephalus bursa,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Capra hircus,9925,mammalia,artiodactyla,bovidae,1,Orthonairovirus haemorrhagiae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,rhipicephalus decoloratus,tick,candidate,review,lit_review,1,species,FALSE,Rhipicephalus decoloratus,species,FALSE,5,Rhipicephalus decoloratus,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The; Cote D'Ivoire; Senegal; South Africa; Zambia",,rhipicephalus decoloratus,disease_host_vector_derived,exact_normalized_vector_name,FALSE
Crimean-Congo hemorrhagic fever,crimean congo hemorrhagic fever,Capra hircus,9925,mammalia,artiodactyla,bovidae,1,Orthonairovirus haemorrhagiae,Isolation/Observation; Not specified; PCR/Sequencing,VIRION,rhipicephalus evertsi,tick,candidate,review,lit_review,4,species,FALSE,Rhipicephalus evertsi,mixed,FALSE,31,Rhipicephalus evertsi; Rhipicephalus evertsi evertsi,VectorMap,TickMap,on_host_occurrence,"Djibouti; Mali; Senegal; South Africa; Sudan; Tanzania, United Republic of; Uganda; Zambia",,rhipicephalus evertsi,disease_host_vector_derived,exact_normalized_vector_name,TRUE
