disease,v_species,v_group,evidence_level,evidence_basis,location,source,notes,record_source,disease_name_clean,disease_name_stem,v_species_clean,v_group_clean,network_disease_name,alias_match_network_disease_name,alias_match_type,stem_match_network_disease_name,stem_match_type,matched_network_disease_name,disease_match_method
Crimean-Congo haemorrhagic fever,Hyalomma anatolicum,tick,confirmed,review,Eurasia,Estrada-Pena et al. 2012,principal vector,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma anatolicum,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma scupense,tick,probable,review,Eurasia,Estrada-Pena et al. 2012,principal vector,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma scupense,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma turanicum,tick,probable,review,Eurasia,Estrada-Pena et al. 2012,principal vector,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma turanicum,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma rufipes,tick,weak,review,South Africa,Estrada-Pena et al. 2012,field infection only,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma rufipes,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma truncatum,tick,weak,review,South Africa,Estrada-Pena et al. 2012,field infection only,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma truncatum,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Rhipicephalus evertsi,tick,weak,review,South Africa,Estrada-Pena et al. 2012,field positive only,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,rhipicephalus evertsi,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Rhipicephalus annulatus,tick,candidate,review,several endemic countries,Estrada-Pena et al. 2012,field positive role unclear,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,rhipicephalus annulatus,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma spp.,tick,confirmed,review,,Hewson 2024,genus-level only,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma spp,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma marginatum,tick,probable,review,southern Europe,Messina & Wint 2023,primary vector,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma marginatum,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma lusitanicum,tick,candidate,review,southwestern Europe,Messina & Wint 2023,potential vector,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma lusitanicum,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma aegyptium,tick,probable,review,global,Parvage et al. 2025,,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma aegyptium,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma anatolicum,tick,probable,review,global,Parvage et al. 2025,high-capacity species,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma anatolicum,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma asiaticum,tick,probable,review,global,Parvage et al. 2025,high-capacity species,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma asiaticum,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma dromedarii,tick,probable,review,global,Parvage et al. 2025,high-capacity species,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma dromedarii,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma excavatum,tick,probable,review,global,Parvage et al. 2025,,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma excavatum,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma impeltatum,tick,probable,review,global,Parvage et al. 2025,high-capacity species,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma impeltatum,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma impressum,tick,probable,review,global,Parvage et al. 2025,,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma impressum,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma lusitanicum,tick,probable,review,global,Parvage et al. 2025,,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma lusitanicum,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma marginatum,tick,probable,review,global,Parvage et al. 2025,high-capacity species,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma marginatum,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma nitidum,tick,probable,review,global,Parvage et al. 2025,,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma nitidum,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma rufipes,tick,probable,review,global,Parvage et al. 2025,high-capacity species,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma rufipes,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma schulzei,tick,probable,review,global,Parvage et al. 2025,,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma schulzei,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma scupense,tick,probable,review,global,Parvage et al. 2025,,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma scupense,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma truncatum,tick,probable,review,global,Parvage et al. 2025,high-capacity species,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma truncatum,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma turanicum,tick,probable,review,global,Parvage et al. 2025,high-capacity species,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma turanicum,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Rhipicephalus bursa,tick,candidate,review,Greece,Parvage et al. 2025,virus isolated from ticks,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,rhipicephalus bursa,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma aegyptium,tick,candidate,review,Arab world,Perveen and Khan 2022,,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma aegyptium,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma anatolicum,tick,candidate,review,Arab world,Perveen and Khan 2022,,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma anatolicum,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma excavatum,tick,candidate,review,Arab world,Perveen and Khan 2022,,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma excavatum,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma dromedarii,tick,candidate,review,Arab world,Perveen and Khan 2022,,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma dromedarii,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma marginatum,tick,candidate,review,Arab world,Perveen and Khan 2022,,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma marginatum,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma rufipes,tick,candidate,review,Arab world,Perveen and Khan 2022,,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma rufipes,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma impeltatum,tick,candidate,review,Arab world,Perveen and Khan 2022,,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma impeltatum,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Haemaphysalis punctata,tick,candidate,review,Arab world,Perveen and Khan 2022,,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,haemaphysalis punctata,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Amblyomma variegatum,tick,candidate,review,Arab world,Perveen and Khan 2022,,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,amblyomma variegatum,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma truncatum,tick,candidate,review,Arab world,Perveen and Khan 2022,,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma truncatum,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma turanicum,tick,candidate,review,Arab world,Perveen and Khan 2022,,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma turanicum,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Ixodes ricinus,tick,candidate,review,Arab world,Perveen and Khan 2022,,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,ixodes ricinus,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Amblyomma lepidum,tick,candidate,review,Arab world,Perveen and Khan 2022,,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,amblyomma lepidum,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma scupense,tick,candidate,review,Arab world,Perveen and Khan 2022,,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma scupense,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma schulzei,tick,candidate,review,Arab world,Perveen and Khan 2022,,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma schulzei,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma onatoli,tick,candidate,review,Arab world,Perveen and Khan 2022,,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma onatoli,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Rhipicephalus annulatus,tick,candidate,review,Arab world,Perveen and Khan 2022,,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,rhipicephalus annulatus,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Rhipicephalus evertsi,tick,candidate,review,Arab world,Perveen and Khan 2022,,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,rhipicephalus evertsi,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Rhipicephalus sanguineus,tick,candidate,review,Arab world,Perveen and Khan 2022,,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,rhipicephalus sanguineus,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Rhipicephalus turanicus,tick,candidate,review,Arab world,Perveen and Khan 2022,,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,rhipicephalus turanicus,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma marginatum,tick,confirmed,review,Asia; Africa; Eastern Europe,Shah et al. 2023 Table 1,principal vector,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma marginatum,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma marginatum,tick,confirmed,review,Middle East; Northern Africa; Southern Europe,Shahhosseini et al. 2021,main vector,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma marginatum,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
Crimean-Congo haemorrhagic fever,Hyalomma dromedarii,tick,candidate,review,Middle East; Northern Africa,Shahhosseini et al. 2021,,lit_review,crimean congo hemorrhagic fever,crimean congo hemorrhagic,hyalomma dromedarii,tick,,Crimean-Congo hemorrhagic fever,disease_name_exact,Crimean-Congo hemorrhagic fever,disease_name_stem,Crimean-Congo hemorrhagic fever,alias_disease_name_exact
