year_RCP_group,future_value,Gain,Type,MinMax,Year,RCP,disease
peopleSSP2;min;2030;8.5,2125050.55555555,-1721500.88888888,peopleSSP2,min,2030,8.5,pirital
peopleSSP2;min;2050;2.6,4445428.55555555,-1746417.33333333,peopleSSP2,min,2050,2.6,pirital
peopleSSP2;min;2050;6,3913565.22222222,-2278280.66666666,peopleSSP2,min,2050,6,pirital
peopleSSP2;min;2050;8.5,4105628.66666666,-2086217.22222222,peopleSSP2,min,2050,8.5,pirital
peopleSSP2;min;2070;2.6,5407762.33333333,-1422602.77777778,peopleSSP2,min,2070,2.6,pirital
peopleSSP2;min;2070;4.5,5644551.11111111,-1185814,peopleSSP2,min,2070,4.5,pirital
peopleSSP2;min;2070;6,4498199.44444444,-2332165.66666667,peopleSSP2,min,2070,6,pirital
peopleSSP2;min;2070;8.5,4501885.88888889,-2328479.22222222,peopleSSP2,min,2070,8.5,pirital
peopleSSP2;min;2080;2.6,5282165.22222222,-1270877.33333333,peopleSSP2,min,2080,2.6,pirital
peopleSSP2;min;2080;4.5,6189447.1111111,-363595.444444443,peopleSSP2,min,2080,4.5,pirital
peopleSSP2;min;2080;6,3910690.77777778,-2642351.77777777,peopleSSP2,min,2080,6,pirital
peopleSSP2;min;2080;8.5,4414367.88888889,-2138674.66666666,peopleSSP2,min,2080,8.5,pirital
peopleSSP3;max;2030;2.6,112977.444444444,2395.66666666667,peopleSSP3,max,2030,2.6,pirital
peopleSSP3;max;2030;4.5,113051.666666667,2469.88888888889,peopleSSP3,max,2030,4.5,pirital
peopleSSP3;max;2030;6,113000.333333333,2418.55555555556,peopleSSP3,max,2030,6,pirital
peopleSSP3;max;2030;8.5,88793.4444444444,-21788.3333333333,peopleSSP3,max,2030,8.5,pirital
peopleSSP3;max;2050;2.6,211825.444444445,4621.55555555556,peopleSSP3,max,2050,2.6,pirital
peopleSSP3;max;2050;6,211825.444444445,4621.55555555556,peopleSSP3,max,2050,6,pirital
peopleSSP3;max;2050;8.5,211825.444444445,4621.55555555556,peopleSSP3,max,2050,8.5,pirital
peopleSSP3;max;2070;2.6,289613.333333333,6318.22222222225,peopleSSP3,max,2070,2.6,pirital
peopleSSP3;max;2070;4.5,289613.333333333,6318.22222222225,peopleSSP3,max,2070,4.5,pirital
peopleSSP3;max;2070;6,289613.333333333,6318.22222222225,peopleSSP3,max,2070,6,pirital
peopleSSP3;max;2070;8.5,289613.333333333,6318.22222222225,peopleSSP3,max,2070,8.5,pirital
peopleSSP3;max;2080;2.6,321596.222222222,7021.33333333331,peopleSSP3,max,2080,2.6,pirital
peopleSSP3;max;2080;4.5,321596.222222222,7021.33333333331,peopleSSP3,max,2080,4.5,pirital
peopleSSP3;max;2080;6,321596.222222222,7021.33333333331,peopleSSP3,max,2080,6,pirital
peopleSSP3;max;2080;8.5,321596.222222222,7021.33333333331,peopleSSP3,max,2080,8.5,pirital
peopleSSP3;mean;2030;2.6,1622564.33333333,-33766.1111111112,peopleSSP3,mean,2030,2.6,pirital
peopleSSP3;mean;2030;4.5,1650178.11111111,-6152.33333333326,peopleSSP3,mean,2030,4.5,pirital
peopleSSP3;mean;2030;6,1615080.44444444,-41250,peopleSSP3,mean,2030,6,pirital
peopleSSP3;mean;2030;8.5,1468197.22222222,-188133.222222223,peopleSSP3,mean,2030,8.5,pirital
peopleSSP3;mean;2050;2.6,3095841.22222222,-5269.4444444445,peopleSSP3,mean,2050,2.6,pirital
peopleSSP3;mean;2050;6,3107631.11111111,6520.4444444445,peopleSSP3,mean,2050,6,pirital
peopleSSP3;mean;2050;8.5,3124422.44444445,23311.777777778,peopleSSP3,mean,2050,8.5,pirital
peopleSSP3;mean;2070;2.6,4213387.77777778,-19826.777777778,peopleSSP3,mean,2070,2.6,pirital
peopleSSP3;mean;2070;4.5,4232312.77777778,-901.777777777985,peopleSSP3,mean,2070,4.5,pirital
peopleSSP3;mean;2070;6,4178735.33333333,-54479.2222222225,peopleSSP3,mean,2070,6,pirital
peopleSSP3;mean;2070;8.5,4261800.22222222,28585.666666667,peopleSSP3,mean,2070,8.5,pirital
peopleSSP3;mean;2080;2.6,4725499.55555556,29425.7777777771,peopleSSP3,mean,2080,2.6,pirital
peopleSSP3;mean;2080;4.5,4698248,2174.22222222295,peopleSSP3,mean,2080,4.5,pirital
peopleSSP3;mean;2080;6,4691519.22222222,-4554.55555555504,peopleSSP3,mean,2080,6,pirital
peopleSSP3;mean;2080;8.5,4731451.66666667,35377.888888889,peopleSSP3,mean,2080,8.5,pirital
peopleSSP3;min;2030;2.6,3256189,-1575181.55555555,peopleSSP3,min,2030,2.6,pirital
peopleSSP3;min;2030;4.5,4833336.44444443,1965.88888888899,peopleSSP3,min,2030,4.5,pirital
peopleSSP3;min;2030;6,2728505,-2102865.55555554,peopleSSP3,min,2030,6,pirital
peopleSSP3;min;2030;8.5,2724717.33333333,-2106653.22222221,peopleSSP3,min,2030,8.5,pirital
