year_RCP_group,future_value,Gain,Type,MinMax,Year,RCP,disease
people_in_povertySSP1;max;2080;8.5,859.974477628308,-18509.457078634,people_in_povertySSP1,max,2080,8.5,apeu
people_in_povertySSP1;mean;2030;2.6,76596.9598242042,-16685.0467716193,people_in_povertySSP1,mean,2030,2.6,apeu
people_in_povertySSP1;mean;2030;4.5,86905.0572784042,-6376.94931741938,people_in_povertySSP1,mean,2030,4.5,apeu
people_in_povertySSP1;mean;2030;6,74840.3522362113,-18441.6543596123,people_in_povertySSP1,mean,2030,6,apeu
people_in_povertySSP1;mean;2030;8.5,65086.4759933177,-28195.5306025059,people_in_povertySSP1,mean,2030,8.5,apeu
people_in_povertySSP1;mean;2050;2.6,84844.9694431505,-50809.2126586457,people_in_povertySSP1,mean,2050,2.6,apeu
people_in_povertySSP1;mean;2050;4.5,91504.169476981,-44150.0126248152,people_in_povertySSP1,mean,2050,4.5,apeu
people_in_povertySSP1;mean;2050;6,95558.7180924062,-40095.46400939,people_in_povertySSP1,mean,2050,6,apeu
people_in_povertySSP1;mean;2050;8.5,59463.9446916549,-76190.2374101413,people_in_povertySSP1,mean,2050,8.5,apeu
people_in_povertySSP1;mean;2070;2.6,64569.4545984054,-60871.8935349999,people_in_povertySSP1,mean,2070,2.6,apeu
people_in_povertySSP1;mean;2070;4.5,81687.8121854087,-43753.5359479964,people_in_povertySSP1,mean,2070,4.5,apeu
people_in_povertySSP1;mean;2070;6,88349.5351579204,-37091.8129754848,people_in_povertySSP1,mean,2070,6,apeu
people_in_povertySSP1;mean;2070;8.5,41985.0725752097,-83456.2755581955,people_in_povertySSP1,mean,2070,8.5,apeu
people_in_povertySSP1;mean;2080;2.6,52520.3740195929,-50329.4932665318,people_in_povertySSP1,mean,2080,2.6,apeu
people_in_povertySSP1;mean;2080;4.5,65087.5428768158,-37762.3244093089,people_in_povertySSP1,mean,2080,4.5,apeu
people_in_povertySSP1;mean;2080;6,48525.7068786912,-54324.1604074335,people_in_povertySSP1,mean,2080,6,apeu
people_in_povertySSP1;mean;2080;8.5,36337.9781610215,-66511.8891251033,people_in_povertySSP1,mean,2080,8.5,apeu
people_in_povertySSP1;min;2030;2.6,2031113.70502356,-161240.108316927,people_in_povertySSP1,min,2030,2.6,apeu
people_in_povertySSP1;min;2030;4.5,2099150.40073078,-93203.4126097066,people_in_povertySSP1,min,2030,4.5,apeu
people_in_povertySSP1;min;2030;6,2028196.39328156,-164157.420058922,people_in_povertySSP1,min,2030,6,apeu
people_in_povertySSP1;min;2030;8.5,1989056.68053002,-203297.132810463,people_in_povertySSP1,min,2030,8.5,apeu
people_in_povertySSP1;min;2050;2.6,3096883.92819649,-340139.30568546,people_in_povertySSP1,min,2050,2.6,apeu
people_in_povertySSP1;min;2050;4.5,3007639.6482805,-429383.585601444,people_in_povertySSP1,min,2050,4.5,apeu
people_in_povertySSP1;min;2050;6,3011362.58709404,-425660.646787912,people_in_povertySSP1,min,2050,6,apeu
people_in_povertySSP1;min;2050;8.5,2871063.02173787,-565960.21214408,people_in_povertySSP1,min,2050,8.5,apeu
people_in_povertySSP1;min;2070;2.6,3184090.15681329,-402411.260224002,people_in_povertySSP1,min,2070,2.6,apeu
people_in_povertySSP1;min;2070;4.5,3182942.81865922,-403558.598378068,people_in_povertySSP1,min,2070,4.5,apeu
people_in_povertySSP1;min;2070;6,3096467.83205693,-490033.584980362,people_in_povertySSP1,min,2070,6,apeu
people_in_povertySSP1;min;2070;8.5,2786879.75530562,-799621.661731667,people_in_povertySSP1,min,2070,8.5,apeu
people_in_povertySSP1;min;2080;2.6,2971427.81604566,-319678.430796512,people_in_povertySSP1,min,2080,2.6,apeu
people_in_povertySSP1;min;2080;4.5,2941168.01659521,-349938.230246966,people_in_povertySSP1,min,2080,4.5,apeu
people_in_povertySSP1;min;2080;6,2583026.83536623,-708079.411475944,people_in_povertySSP1,min,2080,6,apeu
people_in_povertySSP1;min;2080;8.5,2645082.31545341,-646023.931388759,people_in_povertySSP1,min,2080,8.5,apeu
people_in_povertySSP2;max;2030;2.6,22363.1687798976,-28177.4497234345,people_in_povertySSP2,max,2030,2.6,apeu
people_in_povertySSP2;max;2030;4.5,27002.5728094078,-23538.0456939243,people_in_povertySSP2,max,2030,4.5,apeu
people_in_povertySSP2;max;2030;6,13229.1809722705,-37311.4375310615,people_in_povertySSP2,max,2030,6,apeu
people_in_povertySSP2;max;2030;8.5,24114.1933180983,-26426.4251852337,people_in_povertySSP2,max,2030,8.5,apeu
people_in_povertySSP2;max;2050;2.6,19995.8907000986,-77148.5397852194,people_in_povertySSP2,max,2050,2.6,apeu
people_in_povertySSP2;max;2050;4.5,16697.0346676175,-80447.3958177005,people_in_povertySSP2,max,2050,4.5,apeu
people_in_povertySSP2;max;2050;6,18282.4731127672,-78861.9573725508,people_in_povertySSP2,max,2050,6,apeu
people_in_povertySSP2;max;2050;8.5,17599.8494891102,-79544.5809962078,people_in_povertySSP2,max,2050,8.5,apeu
people_in_povertySSP2;max;2070;2.6,24787.0564043654,-105306.546395487,people_in_povertySSP2,max,2070,2.6,apeu
people_in_povertySSP2;max;2070;4.5,7943.75939199029,-122149.843407862,people_in_povertySSP2,max,2070,4.5,apeu
people_in_povertySSP2;max;2070;6,11955.2108621889,-118138.391937663,people_in_povertySSP2,max,2070,6,apeu
people_in_povertySSP2;max;2070;8.5,8162.36903692176,-121931.233762931,people_in_povertySSP2,max,2070,8.5,apeu
people_in_povertySSP2;max;2080;2.6,17787.6933373815,-124759.180575145,people_in_povertySSP2,max,2080,2.6,apeu
people_in_povertySSP2;max;2080;4.5,9823.0703242758,-132723.803588251,people_in_povertySSP2,max,2080,4.5,apeu
people_in_povertySSP2;max;2080;6,6903.83005422279,-135643.043858304,people_in_povertySSP2,max,2080,6,apeu
people_in_povertySSP2;max;2080;8.5,5573.96152858766,-136972.912383939,people_in_povertySSP2,max,2080,8.5,apeu
people_in_povertySSP2;mean;2030;2.6,181347.488937648,-38735.7030538148,people_in_povertySSP2,mean,2030,2.6,apeu
people_in_povertySSP2;mean;2030;4.5,204963.021867442,-15120.1701240213,people_in_povertySSP2,mean,2030,4.5,apeu
people_in_povertySSP2;mean;2030;6,178113.80939837,-41969.3825930926,people_in_povertySSP2,mean,2030,6,apeu
people_in_povertySSP2;mean;2030;8.5,156308.339333771,-63774.8526576917,people_in_povertySSP2,mean,2030,8.5,apeu
people_in_povertySSP2;mean;2050;2.6,272572.522281613,-156391.037367585,people_in_povertySSP2,mean,2050,2.6,apeu
people_in_povertySSP2;mean;2050;4.5,294276.73519371,-134686.824455488,people_in_povertySSP2,mean,2050,4.5,apeu
people_in_povertySSP2;mean;2050;6,306373.194143472,-122590.365505726,people_in_povertySSP2,mean,2050,6,apeu
