year_RCP_group,future_value,Gain,Type,MinMax,Year,RCP,disease
lu_down;min;2070;6,231471,-588,lu_down,min,2070,6,penicillium marneffi
lu_down;min;2070;8.5,329501,-594,lu_down,min,2070,8.5,penicillium marneffi
lu_down;min;2080;2.6,395930,345,lu_down,min,2080,2.6,penicillium marneffi
lu_down;min;2080;4.5,492571,-8676,lu_down,min,2080,4.5,penicillium marneffi
lu_down;min;2080;6,393096,-21,lu_down,min,2080,6,penicillium marneffi
lu_down;min;2080;8.5,358407,-710,lu_down,min,2080,8.5,penicillium marneffi
lu_up;max;2030;2.6,117711,887,lu_up,max,2030,2.6,penicillium marneffi
lu_up;max;2030;4.5,74935,-416,lu_up,max,2030,4.5,penicillium marneffi
lu_up;max;2030;6,3543,-6,lu_up,max,2030,6,penicillium marneffi
lu_up;max;2030;8.5,10617,101,lu_up,max,2030,8.5,penicillium marneffi
lu_up;max;2050;2.6,29146,442,lu_up,max,2050,2.6,penicillium marneffi
lu_up;max;2050;4.5,7290,109,lu_up,max,2050,4.5,penicillium marneffi
lu_up;max;2050;6,20767,165,lu_up,max,2050,6,penicillium marneffi
lu_up;max;2050;8.5,9730,132,lu_up,max,2050,8.5,penicillium marneffi
lu_up;max;2070;2.6,27308,467,lu_up,max,2070,2.6,penicillium marneffi
lu_up;max;2070;4.5,6772,102,lu_up,max,2070,4.5,penicillium marneffi
lu_up;max;2070;6,33437,205,lu_up,max,2070,6,penicillium marneffi
lu_up;max;2070;8.5,9699,120,lu_up,max,2070,8.5,penicillium marneffi
lu_up;max;2080;2.6,92254,842,lu_up,max,2080,2.6,penicillium marneffi
lu_up;max;2080;4.5,6377,92,lu_up,max,2080,4.5,penicillium marneffi
lu_up;max;2080;6,6500,-25,lu_up,max,2080,6,penicillium marneffi
lu_up;max;2080;8.5,9775,111,lu_up,max,2080,8.5,penicillium marneffi
lu_up;mean;2030;2.6,150132,805,lu_up,mean,2030,2.6,penicillium marneffi
lu_up;mean;2030;4.5,109239,623,lu_up,mean,2030,4.5,penicillium marneffi
lu_up;mean;2030;6,6523,66,lu_up,mean,2030,6,penicillium marneffi
lu_up;mean;2030;8.5,14729,65,lu_up,mean,2030,8.5,penicillium marneffi
lu_up;mean;2050;2.6,35861,309,lu_up,mean,2050,2.6,penicillium marneffi
lu_up;mean;2050;4.5,16527,202,lu_up,mean,2050,4.5,penicillium marneffi
lu_up;mean;2050;6,31614,149,lu_up,mean,2050,6,penicillium marneffi
lu_up;mean;2050;8.5,13173,47,lu_up,mean,2050,8.5,penicillium marneffi
lu_up;mean;2070;2.6,35900,433,lu_up,mean,2070,2.6,penicillium marneffi
lu_up;mean;2070;4.5,14776,173,lu_up,mean,2070,4.5,penicillium marneffi
lu_up;mean;2070;6,49965,418,lu_up,mean,2070,6,penicillium marneffi
lu_up;mean;2070;8.5,12653,49,lu_up,mean,2070,8.5,penicillium marneffi
lu_up;mean;2080;2.6,120146,818,lu_up,mean,2080,2.6,penicillium marneffi
lu_up;mean;2080;4.5,13663,158,lu_up,mean,2080,4.5,penicillium marneffi
lu_up;mean;2080;6,9348,57,lu_up,mean,2080,6,penicillium marneffi
lu_up;mean;2080;8.5,12496,55,lu_up,mean,2080,8.5,penicillium marneffi
lu_up;min;2030;2.6,197902,8,lu_up,min,2030,2.6,penicillium marneffi
lu_up;min;2030;4.5,161907,199,lu_up,min,2030,4.5,penicillium marneffi
lu_up;min;2030;6,45499,1201,lu_up,min,2030,6,penicillium marneffi
lu_up;min;2030;8.5,26795,189,lu_up,min,2030,8.5,penicillium marneffi
lu_up;min;2050;2.6,52439,2,lu_up,min,2050,2.6,penicillium marneffi
lu_up;min;2050;4.5,37217,153,lu_up,min,2050,4.5,penicillium marneffi
lu_up;min;2050;6,69921,622,lu_up,min,2050,6,penicillium marneffi
lu_up;min;2050;8.5,21956,275,lu_up,min,2050,8.5,penicillium marneffi
lu_up;min;2070;2.6,56282,10,lu_up,min,2070,2.6,penicillium marneffi
lu_up;min;2070;4.5,33901,107,lu_up,min,2070,4.5,penicillium marneffi
lu_up;min;2070;6,100990,1388,lu_up,min,2070,6,penicillium marneffi
lu_up;min;2070;8.5,19224,155,lu_up,min,2070,8.5,penicillium marneffi
lu_up;min;2080;2.6,165709,53,lu_up,min,2080,2.6,penicillium marneffi
lu_up;min;2080;4.5,31762,76,lu_up,min,2080,4.5,penicillium marneffi
lu_up;min;2080;6,49382,2214,lu_up,min,2080,6,penicillium marneffi
lu_up;min;2080;8.5,18675,308,lu_up,min,2080,8.5,penicillium marneffi
people_in_povertySSP1;max;2030;2.6,-2163179.46840187,90981.4690879714,people_in_povertySSP1,max,2030,2.6,penicillium marneffi
people_in_povertySSP1;max;2030;4.5,-2165450.76543528,88710.1720545646,people_in_povertySSP1,max,2030,4.5,penicillium marneffi
people_in_povertySSP1;max;2030;6,-2229563.25939278,24597.6780970651,people_in_povertySSP1,max,2030,6,penicillium marneffi
people_in_povertySSP1;max;2030;8.5,-2274009.95500076,-19849.0175109208,people_in_povertySSP1,max,2030,8.5,penicillium marneffi
people_in_povertySSP1;max;2050;2.6,-3473572.24473226,-8774.41614483949,people_in_povertySSP1,max,2050,2.6,penicillium marneffi
people_in_povertySSP1;max;2050;4.5,-3486885.79302253,-22087.9644351178,people_in_povertySSP1,max,2050,4.5,penicillium marneffi
people_in_povertySSP1;max;2050;6,-3460196.89261022,4600.9359771926,people_in_povertySSP1,max,2050,6,penicillium marneffi
people_in_povertySSP1;max;2050;8.5,-3490873.338486,-26075.5098985792,people_in_povertySSP1,max,2050,8.5,penicillium marneffi
people_in_povertySSP1;max;2070;2.6,-3687700.03275791,-27787.1784879817,people_in_povertySSP1,max,2070,2.6,penicillium marneffi
people_in_povertySSP1;max;2070;4.5,-3703943.04495818,-44030.1906882525,people_in_povertySSP1,max,2070,4.5,penicillium marneffi
people_in_povertySSP1;max;2070;6,-3606999.02841142,52913.8258585022,people_in_povertySSP1,max,2070,6,penicillium marneffi
people_in_povertySSP1;max;2070;8.5,-3703329.38736812,-43416.5330981906,people_in_povertySSP1,max,2070,8.5,penicillium marneffi
people_in_povertySSP1;max;2080;2.6,-3320652.36333464,221237.279230986,people_in_povertySSP1,max,2080,2.6,penicillium marneffi
people_in_povertySSP1;max;2080;4.5,-3575155.026833,-33265.38426738,people_in_povertySSP1,max,2080,4.5,penicillium marneffi
people_in_povertySSP1;max;2080;6,-3556237.88835113,-14348.2457855102,people_in_povertySSP1,max,2080,6,penicillium marneffi
people_in_povertySSP1;max;2080;8.5,-3582653.76010605,-40764.1175404307,people_in_povertySSP1,max,2080,8.5,penicillium marneffi
people_in_povertySSP1;mean;2030;2.6,-2998870.20984073,-8792.23045434896,people_in_povertySSP1,mean,2030,2.6,penicillium marneffi
people_in_povertySSP1;mean;2030;4.5,-3005338.90838049,-15260.9289941061,people_in_povertySSP1,mean,2030,4.5,penicillium marneffi
people_in_povertySSP1;mean;2030;6,-2995349.01151649,-5271.03213010589,people_in_povertySSP1,mean,2030,6,penicillium marneffi
people_in_povertySSP1;mean;2030;8.5,-3010877.18248695,-20799.2031005733,people_in_povertySSP1,mean,2030,8.5,penicillium marneffi
people_in_povertySSP1;mean;2050;2.6,-4879584.32867805,-30689.5332436562,people_in_povertySSP1,mean,2050,2.6,penicillium marneffi
people_in_povertySSP1;mean;2050;4.5,-4888077.35104459,-39182.5556101957,people_in_povertySSP1,mean,2050,4.5,penicillium marneffi
people_in_povertySSP1;mean;2050;6,-4886003.33173359,-37108.5362991923,people_in_povertySSP1,mean,2050,6,penicillium marneffi
people_in_povertySSP1;mean;2050;8.5,-4886779.81806735,-37885.0226329574,people_in_povertySSP1,mean,2050,8.5,penicillium marneffi
people_in_povertySSP1;mean;2070;2.6,-5505100.8766007,-48887.9655039385,people_in_povertySSP1,mean,2070,2.6,penicillium marneffi
people_in_povertySSP1;mean;2070;4.5,-5513400.39908181,-57187.4879850522,people_in_povertySSP1,mean,2070,4.5,penicillium marneffi
people_in_povertySSP1;mean;2070;6,-5493273.46598282,-37060.5548860561,people_in_povertySSP1,mean,2070,6,penicillium marneffi
people_in_povertySSP1;mean;2070;8.5,-5513319.47525634,-57106.5641595731,people_in_povertySSP1,mean,2070,8.5,penicillium marneffi
people_in_povertySSP1;mean;2080;2.6,-5475547.85143326,-16787.1990941139,people_in_povertySSP1,mean,2080,2.6,penicillium marneffi
people_in_povertySSP1;mean;2080;4.5,-5520889.97553268,-62129.3231935352,people_in_povertySSP1,mean,2080,4.5,penicillium marneffi
people_in_povertySSP1;mean;2080;6,-5513248.9962232,-54488.3438840536,people_in_povertySSP1,mean,2080,6,penicillium marneffi
people_in_povertySSP1;mean;2080;8.5,-5519328.51833521,-60567.8659960637,people_in_povertySSP1,mean,2080,8.5,penicillium marneffi
people_in_povertySSP1;min;2030;2.6,-3822705.16154933,902.465474463068,people_in_povertySSP1,min,2030,2.6,penicillium marneffi
people_in_povertySSP1;min;2030;4.5,-3822798.24893666,809.378087128978,people_in_povertySSP1,min,2030,4.5,penicillium marneffi
people_in_povertySSP1;min;2030;6,-3822842.38109133,765.245932463091,people_in_povertySSP1,min,2030,6,penicillium marneffi
people_in_povertySSP1;min;2030;8.5,-3824204.01521185,-596.38818805851,people_in_povertySSP1,min,2030,8.5,penicillium marneffi
people_in_povertySSP1;min;2050;2.6,-6338666.19610985,1583.24872870557,people_in_povertySSP1,min,2050,2.6,penicillium marneffi
people_in_povertySSP1;min;2050;4.5,-6339871.19393566,378.250902891159,people_in_povertySSP1,min,2050,4.5,penicillium marneffi
people_in_povertySSP1;min;2050;6,-6338444.59391048,1804.85092806816,people_in_povertySSP1,min,2050,6,penicillium marneffi
people_in_povertySSP1;min;2050;8.5,-6337422.17213953,2827.2726990236,people_in_povertySSP1,min,2050,8.5,penicillium marneffi
people_in_povertySSP1;min;2070;2.6,-7340408.12899549,2067.31847321335,people_in_povertySSP1,min,2070,2.6,penicillium marneffi
people_in_povertySSP1;min;2070;4.5,-7336874.82755425,5600.61991445348,people_in_povertySSP1,min,2070,4.5,penicillium marneffi
people_in_povertySSP1;min;2070;6,-7334391.49779917,8083.94966953807,people_in_povertySSP1,min,2070,6,penicillium marneffi
people_in_povertySSP1;min;2070;8.5,-7340514.5403871,1960.90708159935,people_in_povertySSP1,min,2070,8.5,penicillium marneffi
people_in_povertySSP1;min;2080;2.6,-7465737.4105709,2393.11261397786,people_in_povertySSP1,min,2080,2.6,penicillium marneffi
people_in_povertySSP1;min;2080;4.5,-7463682.9468766,4447.57630828489,people_in_povertySSP1,min,2080,4.5,penicillium marneffi
people_in_povertySSP1;min;2080;6,-7458062.5209278,10068.0022570845,people_in_povertySSP1,min,2080,6,penicillium marneffi
people_in_povertySSP1;min;2080;8.5,-7460951.19124344,7179.33194143605,people_in_povertySSP1,min,2080,8.5,penicillium marneffi
people_in_povertySSP2;max;2030;2.6,-1047913.06542327,8223.29164135223,people_in_povertySSP2,max,2030,2.6,penicillium marneffi
people_in_povertySSP2;max;2030;4.5,-1047023.72400477,9112.63305985043,people_in_povertySSP2,max,2030,4.5,penicillium marneffi
