Pathogen,PathogenTaxID,PHEIC risk,Disease_name,HostTaxID,Host,PathogenClass,PathogenOrder,PathogenFamily,PathogenGenus,HostPhylum,HostClass,HostFamily,HostOrder,DetectionMethod,high_quality_detection,downstream_default_include,downstream_review_reason,MainSource,PathogenType,in_gibb_etal,in_empres_i,Host_raw,host_name_cleaning_method,analysis_unit_id,master_row,disease_master_name,resolved_pathogen_name,host_query_bucket,host_query_include_default,match_review_flag,shared_species_proxy_flag,match_review_notes,match_method,source_database,source_assoc_id,source_host_flag_id,host_query_pathogen_names,host_query_taxids,host_count_for_analysis_unit,all_method_host_count_for_analysis_unit,host_count_flag,host_taxonomy_ready,host_taxonomy_flag,is_human_host,is_model_or_lab_host,is_domestic_or_livestock_hint
orthoflavivirus japonicum,3048158,,Japanese encephalitis,8932,Columba livia,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,AVES,COLUMBIDAE,COLUMBIFORMES,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,,,columba livia,source_taxid_host,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,77914,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus japonicum,11072,,Japanese encephalitis,9400,cynopterus sphinx,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,pteropodidae,chiroptera,Isolation/Observation,TRUE,TRUE,,VIRION,virus,,,cynopterus sphinx,source_name_fallback,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,81569,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus japonicum,11072,,Japanese encephalitis,9400,cynopterus sphinx,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,pteropodidae,chiroptera,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,,,cynopterus sphinx,source_name_fallback,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,81568,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus japonicum,11072,,Japanese encephalitis,9796,Equus caballus,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,EQUIDAE,PERISSODACTYLA,Not specified,FALSE,FALSE,detection_method=Not specified; domestic_or_livestock_hint,VIRION,virus,,,equus caballus,source_taxid_host,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,89412,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,TRUE
orthoflavivirus japonicum,11072,,Japanese encephalitis,9796,Equus caballus,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,EQUIDAE,PERISSODACTYLA,PCR/Sequencing,TRUE,TRUE,domestic_or_livestock_hint,VIRION,virus,,,equus caballus,source_taxid_host,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,89440,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,TRUE
orthoflavivirus japonicum,11072,,Japanese encephalitis,9796,Equus caballus,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,EQUIDAE,PERISSODACTYLA,Isolation/Observation,TRUE,TRUE,domestic_or_livestock_hint,VIRION,virus,,,equus caballus,source_taxid_host,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,89401,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,TRUE
orthoflavivirus japonicum,3048158,,Japanese encephalitis,9796,Equus caballus,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,EQUIDAE,PERISSODACTYLA,PCR/Sequencing,TRUE,TRUE,domestic_or_livestock_hint,VIRION,virus,,,equus caballus,source_taxid_host,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,89453,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,TRUE
orthoflavivirus japonicum,11072,,Japanese encephalitis,9685,Felis catus,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,FELIDAE,CARNIVORA,Not specified,FALSE,FALSE,detection_method=Not specified; domestic_or_livestock_hint,VIRION,virus,,,felis catus,source_taxid_host,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,96023,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,TRUE
orthoflavivirus japonicum,11072,,Japanese encephalitis,9685,Felis catus,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,FELIDAE,CARNIVORA,Antibodies,FALSE,FALSE,detection_method=Antibodies; domestic_or_livestock_hint,VIRION,virus,,,felis catus,source_taxid_host,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,96018,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,TRUE
orthoflavivirus japonicum,11072,,Japanese encephalitis,9121,Fulica atra,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,AVES,RALLIDAE,GRUIFORMES,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,,,fulica atra,source_taxid_host,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,98073,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus japonicum,11072,,Japanese encephalitis,9031,Gallus gallus,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,AVES,PHASIANIDAE,GALLIFORMES,Antibodies,FALSE,FALSE,detection_method=Antibodies; model_or_lab_host_flag; domestic_or_livestock_hint,VIRION,virus,,,gallus gallus,source_taxid_host,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,122244,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,TRUE,TRUE
orthoflavivirus japonicum,3048158,,Japanese encephalitis,9031,Gallus gallus,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,AVES,PHASIANIDAE,GALLIFORMES,PCR/Sequencing,TRUE,TRUE,model_or_lab_host_flag; domestic_or_livestock_hint,VIRION,virus,,,gallus gallus,source_taxid_host,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,122247,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,TRUE,TRUE
orthoflavivirus japonicum,3048158,,Japanese encephalitis,36247,Gyps fulvus,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,AVES,ACCIPITRIDAE,ACCIPITRIFORMES,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,,,gyps fulvus,source_taxid_host,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,124153,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus japonicum,11072,,Japanese encephalitis,186990,Hipposideros armiger,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,HIPPOSIDERIDAE,CHIROPTERA,Isolation/Observation,TRUE,TRUE,,VIRION,virus,,,hipposideros armiger,source_name,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,125041,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus japonicum,11072,,Japanese encephalitis,186990,Hipposideros armiger,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,HIPPOSIDERIDAE,CHIROPTERA,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,,,hipposideros armiger,source_name,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,125040,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus japonicum,11072,,Japanese encephalitis,157961,hipposideros bicolor,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,hipposideridae,chiroptera,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,,,hipposideros bicolor,source_name_fallback,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,125092,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus japonicum,11072,,Japanese encephalitis,270698,hipposideros cineraceus,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,hipposideridae,chiroptera,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,,,hipposideros cineraceus,source_name_fallback,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,125283,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus japonicum,11072,,Japanese encephalitis,334201,Hipposideros pomona,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,HIPPOSIDERIDAE,CHIROPTERA,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,,,hipposideros pomona,source_taxid_host,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,125702,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus japonicum,11072,,Japanese encephalitis,394056,hipposideros speoris,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,hipposideridae,chiroptera,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,,,hipposideros speoris,source_name_fallback,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,125957,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus japonicum,11072,,Japanese encephalitis,9606,Homo sapiens,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,hominidae,primates,Not specified,FALSE,FALSE,detection_method=Not specified; human_host_flag; model_or_lab_host_flag,VIRION,virus,,,homo sapiens,source_taxid_host,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,676774,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,TRUE,TRUE,FALSE
orthoflavivirus japonicum,11072,,Japanese encephalitis,9606,Homo sapiens,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,hominidae,primates,PCR/Sequencing,TRUE,TRUE,human_host_flag; model_or_lab_host_flag,VIRION,virus,,,homo sapiens,source_taxid_host,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,676866,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,TRUE,TRUE,FALSE
orthoflavivirus japonicum,11072,,Japanese encephalitis,9606,Homo sapiens,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,hominidae,primates,Antibodies,FALSE,FALSE,detection_method=Antibodies; human_host_flag; model_or_lab_host_flag,VIRION,virus,,,homo sapiens,source_taxid_host,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,676763,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,TRUE,TRUE,FALSE
orthoflavivirus japonicum,11072,,Japanese encephalitis,9606,Homo sapiens,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,hominidae,primates,Isolation/Observation,TRUE,TRUE,human_host_flag; model_or_lab_host_flag,VIRION,virus,,,homo sapiens,source_taxid_host,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,676765,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,TRUE,TRUE,FALSE
orthoflavivirus japonicum,3048158,,Japanese encephalitis,9606,Homo sapiens,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,hominidae,primates,PCR/Sequencing,TRUE,TRUE,human_host_flag; model_or_lab_host_flag,VIRION,virus,,,homo sapiens,source_taxid_host,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,677114,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,TRUE,TRUE,FALSE
orthoflavivirus japonicum,11072,,Japanese encephalitis,9541,Macaca fascicularis,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,CERCOPITHECIDAE,PRIMATES,Antibodies,FALSE,FALSE,detection_method=Antibodies; model_or_lab_host_flag,VIRION,virus,,,macaca fascicularis,source_taxid_host,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,760843,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,TRUE,FALSE
orthoflavivirus japonicum,11072,,Japanese encephalitis,9544,Macaca mulatta,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,CERCOPITHECIDAE,PRIMATES,Antibodies,FALSE,FALSE,detection_method=Antibodies; model_or_lab_host_flag,VIRION,virus,,,macaca mulatta,source_taxid_host,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,762275,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,TRUE,FALSE
orthoflavivirus japonicum,11072,,Japanese encephalitis,9552,macaca sinica,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,cercopithecidae,primates,Antibodies,FALSE,FALSE,detection_method=Antibodies; model_or_lab_host_flag,VIRION,virus,,,macaca sinica,source_name_fallback,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GMPD2,763150,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,TRUE,FALSE
orthoflavivirus japonicum,11072,,Japanese encephalitis,8838,Mareca penelope,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,,,mareca penelope,source_taxid_host,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,764400,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus japonicum,3048158,,Japanese encephalitis,10036,Mesocricetus auratus,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,CRICETIDAE,RODENTIA,PCR/Sequencing,TRUE,TRUE,model_or_lab_host_flag,VIRION,virus,,,mesocricetus auratus,source_taxid_host,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,769309,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,TRUE,FALSE
orthoflavivirus japonicum,11072,,Japanese encephalitis,187007,miniopterus fuliginosus,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,miniopteridae,chiroptera,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,,,miniopterus fuliginosus,source_name_fallback,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,770222,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus japonicum,11072,,Japanese encephalitis,187007,miniopterus fuliginosus,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,miniopteridae,chiroptera,Isolation/Observation,TRUE,TRUE,,VIRION,virus,,,miniopterus fuliginosus,source_name_fallback,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,770223,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus japonicum,11072,,Japanese encephalitis,9433,Miniopterus schreibersii,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,MINIOPTERIDAE,CHIROPTERA,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,,,miniopterus schreibersii,source_taxid_host,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,770875,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus japonicum,11072,,Japanese encephalitis,9433,Miniopterus schreibersii,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,MINIOPTERIDAE,CHIROPTERA,Isolation/Observation,TRUE,TRUE,,VIRION,virus,,,miniopterus schreibersii,source_taxid_host,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,770872,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus japonicum,3048158,,Japanese encephalitis,9433,Miniopterus schreibersii,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,MINIOPTERIDAE,CHIROPTERA,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,,,miniopterus schreibersii,source_taxid_host,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,770876,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus japonicum,11072,,Japanese encephalitis,1453894,murina feae,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,vespertilionidae,chiroptera,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,,,murina feae,source_name_fallback,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,EID2,772000,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus japonicum,11072,,Japanese encephalitis,1453894,murina feae,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,vespertilionidae,chiroptera,Isolation/Observation,TRUE,TRUE,,VIRION,virus,,,murina feae,source_name_fallback,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,771997,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus japonicum,3048158,,Japanese encephalitis,1453894,murina feae,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,vespertilionidae,chiroptera,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,,,murina feae,source_name_fallback,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,772002,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus japonicum,11072,,Japanese encephalitis,187017,murina leucogaster,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,vespertilionidae,chiroptera,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,,,murina leucogaster,source_name_fallback,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,772017,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus japonicum,3048158,,Japanese encephalitis,10090,Mus musculus,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,MURIDAE,RODENTIA,PCR/Sequencing,TRUE,TRUE,model_or_lab_host_flag,VIRION,virus,,,mus musculus,source_taxid_host,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,774030,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,TRUE,FALSE
orthoflavivirus japonicum,11072,,Japanese encephalitis,187014,myotis macrodactylus,flasuviricetes,amarillovirales,flaviviridae,,,mammalia,vespertilionidae,chiroptera,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,,,myotis macrodactylus,source_name_fallback,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,777189,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus japonicum,11072,,Japanese encephalitis,109479,Myotis mystacinus,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,VESPERTILIONIDAE,CHIROPTERA,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,,,myotis mystacinus,source_taxid_host,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,HP3,777281,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus japonicum,11072,,Japanese encephalitis,203696,Myotis pilosus,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,VESPERTILIONIDAE,CHIROPTERA,Isolation/Observation,TRUE,TRUE,,VIRION,virus,,,myotis pilosus,source_taxid_host,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,777604,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus japonicum,3048158,,Japanese encephalitis,203696,Myotis pilosus,flasuviricetes,amarillovirales,flaviviridae,,CHORDATA,MAMMALIA,VESPERTILIONIDAE,CHIROPTERA,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,,,myotis pilosus,source_taxid_host,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,GenBank,777605,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
orthoflavivirus japonicum,11072,,Japanese encephalitis,35670,naja naja,flasuviricetes,amarillovirales,flaviviridae,,,lepidosauria,elapidae,squamata,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,,,naja naja,source_name_fallback,master_31,31,Japanese encephalitis,Japanese encephalitis virus,default_clean,TRUE,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,taxid,Shaw,777941,FALSE,orthoflavivirus japonicum,11072; 3048158,36,75,expected_range,TRUE,species_like,FALSE,FALSE,FALSE
