"analysis_unit_id","readiness_disease_name","disease_name","species_name","tax_id","species_role","sdm_needed_for_disease","host_role_assignment","host_role_confidence","host_role_needs_manual_review","host_role_assignment_status","sdm_available","sdm_species","recommended_next_action","readiness_blocker","range_limiting_layer","roster_vector_rows","vector_sdm_species_available","direct_vector_species_or_taxa","direct_vector_confirmed_rows","direct_vector_probable_rows","direct_vector_candidate_rows","direct_vector_competent_rows","direct_vector_transmission_yes_rows","direct_vector_natural_infection_yes_rows","genbank_distinct_countries_or_territories","who_don_distinct_countries","tax_id_vector","vector_group","vector_taxon_rank","vector_join_key","has_disease_vector_evidence","has_host_vector_evidence","has_competence_evidence","best_evidence_level","best_evidence_basis","vector_record_sources","bites_humans","bites_humans_basis","vector_competence_status","transmission_demonstrated","natural_infection_reported","vector_role_hint","uncertainty_reason","taxonomy_caution","species_name_canonical","species_key","run_status","run_priority","occurrence_method","gbif_occurrence_method","start_year","end_year","min_points","target_status"
"master_7","Crimean-Congo hemorrhagic fever","Crimean-Congo hemorrhagic fever","Rhipicephalus boophilus annulatus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",49,0,49,16,4,29,14,2,1,53,3,,"tick","infraspecific","rhipicephalus boophilus annulatus",TRUE,FALSE,FALSE,"candidate","review","lit_review",,"","","","","","",FALSE,"Rhipicephalus boophilus annulatus","rhipicephalus boophilus annulatus","pending",56,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_7","Crimean-Congo hemorrhagic fever","Crimean-Congo hemorrhagic fever","Rhipicephalus boophilus decoloratus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",49,0,49,16,4,29,14,2,1,53,3,,"tick","infraspecific","rhipicephalus boophilus decoloratus",TRUE,FALSE,FALSE,"candidate","review","lit_review",,"","","","","","",FALSE,"Rhipicephalus boophilus decoloratus","rhipicephalus boophilus decoloratus","pending",57,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_7","Crimean-Congo hemorrhagic fever","Crimean-Congo hemorrhagic fever","Rhipicephalus bursa",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",49,0,49,16,4,29,14,2,1,53,3,,"tick","species","rhipicephalus bursa",TRUE,TRUE,TRUE,"confirmed","review","lit_review",TRUE,"on_host_occurrence","competent","","yes","candidate_vector","field_detection_only",FALSE,"Rhipicephalus bursa","rhipicephalus bursa","pending",58,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_7","Crimean-Congo hemorrhagic fever","Crimean-Congo hemorrhagic fever","Rhipicephalus decoloratus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",49,0,49,16,4,29,14,2,1,53,3,,"tick","species","rhipicephalus decoloratus",TRUE,TRUE,FALSE,"candidate","review","lit_review",FALSE,"","","","","","",FALSE,"Rhipicephalus decoloratus","rhipicephalus decoloratus","pending",59,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_7","Crimean-Congo hemorrhagic fever","Crimean-Congo hemorrhagic fever","Rhipicephalus evertsi",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",49,0,49,16,4,29,14,2,1,53,3,,"tick","species","rhipicephalus evertsi",TRUE,TRUE,TRUE,"candidate","review","lit_review",FALSE,"","unclear","no","","","field_detection_only",TRUE,"Rhipicephalus evertsi","rhipicephalus evertsi","pending",60,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_7","Crimean-Congo hemorrhagic fever","Crimean-Congo hemorrhagic fever","Rhipicephalus evertsi evertsi",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",49,0,49,16,4,29,14,2,1,53,3,,"tick","infraspecific","rhipicephalus evertsi evertsi",TRUE,FALSE,TRUE,"candidate","review","lit_review",,"","unclear","","","","field_detection_only",FALSE,"Rhipicephalus evertsi evertsi","rhipicephalus evertsi evertsi","pending",61,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_7","Crimean-Congo hemorrhagic fever","Crimean-Congo hemorrhagic fever","Rhipicephalus geigyi",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",49,0,49,16,4,29,14,2,1,53,3,,"tick","species","rhipicephalus geigyi",TRUE,TRUE,FALSE,"candidate","review","lit_review",FALSE,"","","","","","",FALSE,"Rhipicephalus geigyi","rhipicephalus geigyi","pending",62,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_7","Crimean-Congo hemorrhagic fever","Crimean-Congo hemorrhagic fever","Rhipicephalus guilhoni",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",49,0,49,16,4,29,14,2,1,53,3,,"tick","species","rhipicephalus guilhoni",TRUE,TRUE,FALSE,"candidate","review","lit_review",FALSE,"","","","","","",FALSE,"Rhipicephalus guilhoni","rhipicephalus guilhoni","pending",63,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_7","Crimean-Congo hemorrhagic fever","Crimean-Congo hemorrhagic fever","Rhipicephalus microplus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",49,0,49,16,4,29,14,2,1,53,3,,"tick","species","rhipicephalus microplus",TRUE,TRUE,FALSE,"candidate","review","lit_review",FALSE,"","","","","","",FALSE,"Rhipicephalus microplus","rhipicephalus microplus","pending",64,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_7","Crimean-Congo hemorrhagic fever","Crimean-Congo hemorrhagic fever","Rhipicephalus pulchellus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",49,0,49,16,4,29,14,2,1,53,3,,"tick","species","rhipicephalus pulchellus",TRUE,TRUE,TRUE,"candidate","review","lit_review",TRUE,"on_host_occurrence","unclear","","","","",FALSE,"Rhipicephalus pulchellus","rhipicephalus pulchellus","pending",65,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_7","Crimean-Congo hemorrhagic fever","Crimean-Congo hemorrhagic fever","Rhipicephalus pumilio",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",49,0,49,16,4,29,14,2,1,53,3,,"tick","species","rhipicephalus pumilio",TRUE,FALSE,TRUE,"candidate","review","lit_review",,"","unclear","","","","field_detection_only",FALSE,"Rhipicephalus pumilio","rhipicephalus pumilio","pending",66,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_7","Crimean-Congo hemorrhagic fever","Crimean-Congo hemorrhagic fever","Rhipicephalus rossicus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",49,0,49,16,4,29,14,2,1,53,3,,"tick","species","rhipicephalus rossicus",TRUE,TRUE,TRUE,"candidate","review","lit_review",FALSE,"","unclear","","","","field_detection_only",FALSE,"Rhipicephalus rossicus","rhipicephalus rossicus","pending",67,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_7","Crimean-Congo hemorrhagic fever","Crimean-Congo hemorrhagic fever","Rhipicephalus sanguineus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",49,0,49,16,4,29,14,2,1,53,3,,"tick","species","rhipicephalus sanguineus",TRUE,TRUE,TRUE,"candidate","review","lit_review",TRUE,"on_host_occurrence","mixed","mixed","mixed","","field_detection_only|mixed_or_debated_evidence",FALSE,"Rhipicephalus sanguineus","rhipicephalus sanguineus","pending",68,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_7","Crimean-Congo hemorrhagic fever","Crimean-Congo hemorrhagic fever","Rhipicephalus spp",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",49,0,49,16,4,29,14,2,1,53,3,,"tick","genus_only","rhipicephalus spp",TRUE,FALSE,FALSE,"candidate","review","lit_review",,"","","","","","",FALSE,"Rhipicephalus spp","rhipicephalus spp","pending",69,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_7","Crimean-Congo hemorrhagic fever","Crimean-Congo hemorrhagic fever","Rhipicephalus turanicus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",49,0,49,16,4,29,14,2,1,53,3,,"tick","species","rhipicephalus turanicus",TRUE,TRUE,TRUE,"candidate","review","lit_review",TRUE,"on_host_occurrence","unclear","","","","field_detection_only",FALSE,"Rhipicephalus turanicus","rhipicephalus turanicus","pending",70,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_2","Dengue","Dengue","Aedes aegypti",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",16,0,16,8,2,4,3,2,3,143,28,,"mosquito","species","aedes aegypti",TRUE,TRUE,TRUE,"confirmed","review","lit_review",TRUE,"blood_meal","mixed","mixed","yes","primary_vector|urban_vector","temperature_dependent",FALSE,"Aedes aegypti","aedes aegypti","pending",71,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_2","Dengue","Dengue","Aedes albopictus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",16,0,16,8,2,4,3,2,3,143,28,,"mosquito","species","aedes albopictus",TRUE,TRUE,TRUE,"confirmed","review","lit_review",TRUE,"blood_meal","mixed","mixed","yes","primary_vector|secondary_vector","temperature_dependent",FALSE,"Aedes albopictus","aedes albopictus","pending",72,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_2","Dengue","Dengue","Aedes cretinus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",16,0,16,8,2,4,3,2,3,143,28,,"mosquito","species","aedes cretinus",TRUE,FALSE,TRUE,"candidate","review","lit_review",,"","unclear","","","","",FALSE,"Aedes cretinus","aedes cretinus","pending",73,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_2","Dengue","Dengue","Aedes furcifer",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",16,0,16,8,2,4,3,2,3,143,28,,"mosquito","species","aedes furcifer",TRUE,FALSE,TRUE,"confirmed","review","lit_review",,"","mixed","","","primary_vector","",FALSE,"Aedes furcifer","aedes furcifer","pending",74,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_2","Dengue","Dengue","Aedes hensilli",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",16,0,16,8,2,4,3,2,3,143,28,,"mosquito","species","aedes hensilli",TRUE,FALSE,FALSE,"weak","field+lab","lit_review",,"","","","","","",FALSE,"Aedes hensilli","aedes hensilli","pending",75,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_2","Dengue","Dengue","Aedes japonicus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",16,0,16,8,2,4,3,2,3,143,28,,"mosquito","species","aedes japonicus",TRUE,TRUE,TRUE,"candidate","review","lit_review",TRUE,"blood_meal","competent","","","","",FALSE,"Aedes japonicus","aedes japonicus","pending",76,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_2","Dengue","Dengue","Aedes luteocephalus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",16,0,16,8,2,4,3,2,3,143,28,,"mosquito","species","aedes luteocephalus",TRUE,FALSE,TRUE,"confirmed","review","lit_review",,"","mixed","","","primary_vector","",FALSE,"Aedes luteocephalus","aedes luteocephalus","pending",77,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_2","Dengue","Dengue","Aedes malayensis",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",16,0,16,8,2,4,3,2,3,143,28,,"mosquito","species","aedes malayensis",TRUE,FALSE,TRUE,"confirmed","review","lit_review",,"","competent","","","candidate_vector","",FALSE,"Aedes malayensis","aedes malayensis","pending",78,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_2","Dengue","Dengue","Aedes mediovittatus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",16,0,16,8,2,4,3,2,3,143,28,,"mosquito","species","aedes mediovittatus",TRUE,FALSE,TRUE,"probable","lab","lit_review",FALSE,"","mixed","yes","","candidate_vector","",FALSE,"Aedes mediovittatus","aedes mediovittatus","pending",79,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_2","Dengue","Dengue","Aedes niveus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",16,0,16,8,2,4,3,2,3,143,28,,"mosquito","species","aedes niveus",TRUE,FALSE,TRUE,"probable","review","lit_review",,"","unclear","","","secondary_vector","",FALSE,"Aedes niveus","aedes niveus","pending",80,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_2","Dengue","Dengue","Aedes polynesiensis",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",16,0,16,8,2,4,3,2,3,143,28,,"mosquito","species","aedes polynesiensis",TRUE,FALSE,TRUE,"confirmed","review","lit_review",,"","competent","yes","","primary_vector|secondary_vector","",FALSE,"Aedes polynesiensis","aedes polynesiensis","pending",81,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_2","Dengue","Dengue","Aedes pseudoscutellaris",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",16,0,16,8,2,4,3,2,3,143,28,,"mosquito","species","aedes pseudoscutellaris",TRUE,FALSE,TRUE,"candidate","review","lit_review",,"","unclear","","","","",FALSE,"Aedes pseudoscutellaris","aedes pseudoscutellaris","pending",82,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_2","Dengue","Dengue","Aedes scutellaris",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",16,0,16,8,2,4,3,2,3,143,28,,"mosquito","species","aedes scutellaris",TRUE,FALSE,TRUE,"candidate","review","lit_review",,"","unclear","","","candidate_vector","",FALSE,"Aedes scutellaris","aedes scutellaris","pending",83,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_2","Dengue","Dengue","Aedes taylori",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",16,0,16,8,2,4,3,2,3,143,28,,"mosquito","species","aedes taylori",TRUE,TRUE,TRUE,"confirmed","review","lit_review",TRUE,"blood_meal","mixed","","","primary_vector","",FALSE,"Aedes taylori","aedes taylori","pending",84,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_2","Dengue","Dengue","Aedes vittatus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",16,0,16,8,2,4,3,2,3,143,28,,"mosquito","species","aedes vittatus",TRUE,TRUE,TRUE,"confirmed","review","lit_review",TRUE,"blood_meal","mixed","","","primary_vector","",FALSE,"Aedes vittatus","aedes vittatus","pending",85,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_2","Dengue","Dengue","Culex quinquefasciatus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","vector",16,0,16,8,2,4,3,2,3,143,28,,"mosquito","species","culex quinquefasciatus",TRUE,TRUE,TRUE,"weak","review","lit_review",TRUE,"blood_meal","not_competent","","yes","","",FALSE,"Culex quinquefasciatus","culex quinquefasciatus","pending",86,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_8","Rift Valley fever","Rift Valley fever","Aedes aedimorphus dentatus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","host_and_vector",78,0,78,6,33,36,30,30,53,33,10,,"mosquito","infraspecific","aedes aedimorphus dentatus",TRUE,FALSE,TRUE,"probable","review","lit_review",,"","competent","yes","yes","","",FALSE,"Aedes aedimorphus dentatus","aedes aedimorphus dentatus","pending",87,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_8","Rift Valley fever","Rift Valley fever","Aedes aedimorphus vexans arabiensis",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","host_and_vector",78,0,78,6,33,36,30,30,53,33,10,,"mosquito","infraspecific","aedes aedimorphus vexans arabiensis",TRUE,FALSE,TRUE,"probable","review","lit_review",,"","competent","yes","yes","maintenance_vector","",FALSE,"Aedes aedimorphus vexans arabiensis","aedes aedimorphus vexans arabiensis","pending",88,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_8","Rift Valley fever","Rift Valley fever","Aedes aegypti",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","host_and_vector",78,0,78,6,33,36,30,30,53,33,10,,"mosquito","species","aedes aegypti",TRUE,TRUE,TRUE,"probable","review","EFSA; lit_review",TRUE,"blood_meal","mixed","mixed","yes","candidate_vector|primary_vector","field_detection_only|low_competence_or_efficiency|no_transmission_demonstrated",FALSE,"Aedes aegypti","aedes aegypti","pending",89,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_8","Rift Valley fever","Rift Valley fever","Aedes africanus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","host_and_vector",78,0,78,6,33,36,30,30,53,33,10,,"mosquito","species","aedes africanus",TRUE,TRUE,TRUE,"weak","review","lit_review",TRUE,"blood_meal","unclear","","yes","candidate_vector","",FALSE,"Aedes africanus","aedes africanus","pending",90,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_8","Rift Valley fever","Rift Valley fever","Aedes albopictus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","host_and_vector",78,0,78,6,33,36,30,30,53,33,10,,"mosquito","species","aedes albopictus",TRUE,TRUE,TRUE,"probable","lab; review","EFSA; lit_review; lit_review",TRUE,"blood_meal","competent","yes","","","",FALSE,"Aedes albopictus","aedes albopictus","pending",91,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_8","Rift Valley fever","Rift Valley fever","Aedes atlanticus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","host_and_vector",78,0,78,6,33,36,30,30,53,33,10,,"mosquito","species","aedes atlanticus",TRUE,TRUE,TRUE,"candidate","review","lit_review",TRUE,"blood_meal","competent","yes","","","",FALSE,"Aedes atlanticus","aedes atlanticus","pending",92,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_8","Rift Valley fever","Rift Valley fever","Aedes calceatus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","host_and_vector",78,0,78,6,33,36,30,30,53,33,10,,"mosquito","species","aedes calceatus",TRUE,FALSE,TRUE,"weak","lab","lit_review",,"","not_competent","no","","","no_transmission_demonstrated",FALSE,"Aedes calceatus","aedes calceatus","pending",93,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_8","Rift Valley fever","Rift Valley fever","Aedes canadensis",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","host_and_vector",78,0,78,6,33,36,30,30,53,33,10,,"mosquito","species","aedes canadensis",TRUE,TRUE,TRUE,"probable","review","lit_review",TRUE,"blood_meal","competent","yes","","","",FALSE,"Aedes canadensis","aedes canadensis","pending",94,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_8","Rift Valley fever","Rift Valley fever","Aedes cantator",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","host_and_vector",78,0,78,6,33,36,30,30,53,33,10,,"mosquito","species","aedes cantator",TRUE,TRUE,TRUE,"candidate","review","lit_review",TRUE,"blood_meal","competent","yes","","","",FALSE,"Aedes cantator","aedes cantator","pending",95,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_8","Rift Valley fever","Rift Valley fever","Aedes caspius",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","host_and_vector",78,0,78,6,33,36,30,30,53,33,10,,"mosquito","species","aedes caspius",TRUE,TRUE,TRUE,"probable","review","EFSA; lit_review",TRUE,"blood_meal","competent","yes","","","",FALSE,"Aedes caspius","aedes caspius","pending",96,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_8","Rift Valley fever","Rift Valley fever","Aedes circumluteolus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","host_and_vector",78,0,78,6,33,36,30,30,53,33,10,,"mosquito","species","aedes circumluteolus",TRUE,FALSE,TRUE,"confirmed; probable","review","lit_review",,"","mixed","mixed","yes","maintenance_vector","field_detection_only|population_dependent",FALSE,"Aedes circumluteolus","aedes circumluteolus","pending",97,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_8","Rift Valley fever","Rift Valley fever","Aedes detritus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","host_and_vector",78,0,78,6,33,36,30,30,53,33,10,,"mosquito","species","aedes detritus",TRUE,TRUE,TRUE,"probable","review","EFSA; lit_review",TRUE,"blood_meal","competent","yes","","","",FALSE,"Aedes detritus","aedes detritus","pending",98,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_8","Rift Valley fever","Rift Valley fever","Aedes durbanensis",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","host_and_vector",78,0,78,6,33,36,30,30,53,33,10,,"mosquito","species","aedes durbanensis",TRUE,FALSE,TRUE,"candidate","review","EFSA; lit_review",,"","unclear","","yes","","",FALSE,"Aedes durbanensis","aedes durbanensis","pending",99,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_8","Rift Valley fever","Rift Valley fever","Aedes excrucians",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","host_and_vector",78,0,78,6,33,36,30,30,53,33,10,,"mosquito","species","aedes excrucians",TRUE,TRUE,TRUE,"probable","review","lit_review",TRUE,"blood_meal","competent","yes","","","",FALSE,"Aedes excrucians","aedes excrucians","pending",100,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_8","Rift Valley fever","Rift Valley fever","Aedes japonicus japonicus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","host_and_vector",78,0,78,6,33,36,30,30,53,33,10,,"mosquito","infraspecific","aedes japonicus japonicus",TRUE,FALSE,TRUE,"probable","review","lit_review",,"","competent","yes","","","",FALSE,"Aedes japonicus japonicus","aedes japonicus japonicus","pending",101,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_8","Rift Valley fever","Rift Valley fever","Aedes mcintoshi",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","host_and_vector",78,0,78,6,33,36,30,30,53,33,10,,"mosquito","species","aedes mcintoshi",TRUE,TRUE,TRUE,"confirmed; probable","review","lit_review",TRUE,"blood_meal","mixed","mixed","yes","maintenance_vector","field_detection_only|population_dependent",FALSE,"Aedes mcintoshi","aedes mcintoshi","pending",102,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_8","Rift Valley fever","Rift Valley fever","Aedes melanimon",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","host_and_vector",78,0,78,6,33,36,30,30,53,33,10,,"mosquito","species","aedes melanimon",TRUE,TRUE,FALSE,"candidate","efsa_appendix_g","EFSA",FALSE,"","","","","","",FALSE,"Aedes melanimon","aedes melanimon","pending",103,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_8","Rift Valley fever","Rift Valley fever","Aedes ochraceus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","host_and_vector",78,0,78,6,33,36,30,30,53,33,10,,"mosquito","species","aedes ochraceus",TRUE,TRUE,TRUE,"probable","review","lit_review",TRUE,"blood_meal","unclear","","yes","","field_detection_only",FALSE,"Aedes ochraceus","aedes ochraceus","pending",104,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_8","Rift Valley fever","Rift Valley fever","Aedes palpalis",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","host_and_vector",78,0,78,6,33,36,30,30,53,33,10,,"mosquito","species","aedes palpalis",TRUE,FALSE,TRUE,"probable","lab","lit_review",,"","competent","yes","","","",FALSE,"Aedes palpalis","aedes palpalis","pending",105,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_8","Rift Valley fever","Rift Valley fever","Aedes palpalis group",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","host_and_vector",78,0,78,6,33,36,30,30,53,33,10,,"mosquito","group","aedes palpalis group",TRUE,FALSE,TRUE,"weak","review","lit_review",,"","mixed","mixed","yes","","mixed_or_debated_evidence",FALSE,"Aedes palpalis group","aedes palpalis group","pending",106,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_8","Rift Valley fever","Rift Valley fever","Aedes pembaensis",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","host_and_vector",78,0,78,6,33,36,30,30,53,33,10,,"mosquito","species","aedes pembaensis",TRUE,FALSE,TRUE,"probable","review","lit_review",,"","unclear","","yes","","field_detection_only",FALSE,"Aedes pembaensis","aedes pembaensis","pending",107,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_8","Rift Valley fever","Rift Valley fever","Aedes sollicitans",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","host_and_vector",78,0,78,6,33,36,30,30,53,33,10,,"mosquito","species","aedes sollicitans",TRUE,TRUE,TRUE,"probable","review","lit_review",TRUE,"blood_meal","competent","yes","","","",FALSE,"Aedes sollicitans","aedes sollicitans","pending",108,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_8","Rift Valley fever","Rift Valley fever","Aedes spp",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","host_and_vector",78,0,78,6,33,36,30,30,53,33,10,,"mosquito","genus_only","aedes spp",TRUE,FALSE,TRUE,"candidate","review","lit_review",,"","unclear","","yes","","taxon_level_not_specific",FALSE,"Aedes spp","aedes spp","pending",109,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_8","Rift Valley fever","Rift Valley fever","Aedes sudanensis",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","host_and_vector",78,0,78,6,33,36,30,30,53,33,10,,"mosquito","species","aedes sudanensis",TRUE,TRUE,TRUE,"candidate","review","lit_review",TRUE,"blood_meal","unclear","","yes","","",FALSE,"Aedes sudanensis","aedes sudanensis","pending",110,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
"master_8","Rift Valley fever","Rift Valley fever","Aedes taeniorhynchus",,"vector","yes","","",,"",FALSE,"","find_or_build_vector_sdm","missing_required_vector_sdm","host_and_vector",78,0,78,6,33,36,30,30,53,33,10,,"mosquito","species","aedes taeniorhynchus",TRUE,TRUE,TRUE,"candidate","review","lit_review",TRUE,"blood_meal","competent","yes","yes","","temperature_dependent",FALSE,"Aedes taeniorhynchus","aedes taeniorhynchus","pending",111,"combined","gbif-download",1970,2026,20,"needs_vector_sdm"
