vector_modelling_feature_id,disease_name,species_role,species_name,tax_id,vector_group,vector_taxon_rank,vector_join_key,best_evidence_level,best_evidence_basis,has_disease_vector_evidence,has_host_vector_evidence,has_competence_evidence,bites_humans,bites_humans_known,bites_humans_true,vector_competence_status,transmission_demonstrated,natural_infection_reported,vector_role_hint,taxonomy_ok,profile_broad,profile_supported,profile_strong,profile_strict,biological_evidence_tier,tier_rule_id,vector_evidence_missingness_reason,feature_rule_version
west nile fever|ochlerotatus caspius|NA,West Nile fever,vector,ochlerotatus caspius,,mosquito,species,ochlerotatus caspius,weak,field,TRUE,FALSE,TRUE,,FALSE,FALSE,unclear,,,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
west nile fever|ochlerotatus dorsalis|NA,West Nile fever,vector,ochlerotatus dorsalis,,mosquito,species,ochlerotatus dorsalis,candidate,lab,TRUE,FALSE,TRUE,,FALSE,FALSE,competent,yes,,,TRUE,TRUE,TRUE,TRUE,FALSE,strong,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; natural_infection_unknown,vector_tier_rules_v0_1
west nile fever|ochlerotatus melanimon|NA,West Nile fever,vector,ochlerotatus melanimon,,mosquito,species,ochlerotatus melanimon,candidate,lab,TRUE,FALSE,TRUE,,FALSE,FALSE,competent,yes,,,TRUE,TRUE,TRUE,TRUE,FALSE,strong,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; natural_infection_unknown,vector_tier_rules_v0_1
west nile fever|ochlerotatus sierrensis|NA,West Nile fever,vector,ochlerotatus sierrensis,,mosquito,species,ochlerotatus sierrensis,weak,lab,TRUE,FALSE,TRUE,,FALSE,FALSE,competent,yes,,,TRUE,TRUE,TRUE,TRUE,FALSE,strong,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; natural_infection_unknown,vector_tier_rules_v0_1
west nile fever|verrallina carmenti|NA,West Nile fever,vector,verrallina carmenti,,mosquito,species,verrallina carmenti,candidate,efsa_appendix_g,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
west nile fever|verrallina funerea|NA,West Nile fever,vector,verrallina funerea,,mosquito,species,verrallina funerea,candidate,efsa_appendix_g,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
west nile fever|verrallina lineato|NA,West Nile fever,vector,verrallina lineato,,mosquito,species,verrallina lineato,candidate,efsa_appendix_g,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,excluded,vector_v0_1,taxonomy_caution; tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
yellow fever|aedes aegypti|NA,Yellow fever,vector,aedes aegypti,,mosquito,species,aedes aegypti,confirmed,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,mixed,mixed,no,primary_vector|urban_vector,TRUE,TRUE,TRUE,TRUE,TRUE,strict,vector_v0_1,tax_id_missing,vector_tier_rules_v0_1
yellow fever|aedes africanus|NA,Yellow fever,vector,aedes africanus,,mosquito,species,aedes africanus,confirmed,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,competent,yes,,primary_vector|sylvatic_vector,TRUE,TRUE,TRUE,TRUE,TRUE,strict,vector_v0_1,tax_id_missing; natural_infection_unknown,vector_tier_rules_v0_1
yellow fever|aedes albopictus|NA,Yellow fever,vector,aedes albopictus,,mosquito,species,aedes albopictus,confirmed,lab,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,mixed,mixed,no,bridge_vector,TRUE,TRUE,TRUE,TRUE,TRUE,strict,vector_v0_1,tax_id_missing,vector_tier_rules_v0_1
yellow fever|aedes bromeliae|NA,Yellow fever,vector,aedes bromeliae,,mosquito,species,aedes bromeliae,confirmed,review,TRUE,FALSE,TRUE,,FALSE,FALSE,competent,yes,,bridge_vector|semidomestic_vector,TRUE,TRUE,TRUE,TRUE,FALSE,strong,vector_v0_1,tax_id_missing; bites_humans_unknown; natural_infection_unknown,vector_tier_rules_v0_1
yellow fever|aedes centropunctatus|NA,Yellow fever,vector,aedes centropunctatus,,mosquito,species,aedes centropunctatus,candidate,review,TRUE,FALSE,TRUE,,FALSE,FALSE,unclear,,yes,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown,vector_tier_rules_v0_1
yellow fever|aedes dalzieli|NA,Yellow fever,vector,aedes dalzieli,,mosquito,species,aedes dalzieli,candidate,review,TRUE,FALSE,TRUE,,FALSE,FALSE,unclear,,yes,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown,vector_tier_rules_v0_1
yellow fever|aedes furcifer|NA,Yellow fever,vector,aedes furcifer,,mosquito,species,aedes furcifer,confirmed,review,TRUE,FALSE,TRUE,,FALSE,FALSE,competent,yes,yes,bridge_vector|primary_vector|semidomestic_vector|sylvatic_vector,TRUE,TRUE,TRUE,TRUE,FALSE,strong,vector_v0_1,tax_id_missing; bites_humans_unknown,vector_tier_rules_v0_1
yellow fever|aedes furcifer taylori|NA,Yellow fever,vector,aedes furcifer taylori,,mosquito,infraspecific,aedes furcifer taylori,confirmed,review,TRUE,FALSE,TRUE,,FALSE,FALSE,competent,yes,,primary_vector|sylvatic_vector,TRUE,TRUE,TRUE,TRUE,FALSE,strong,vector_v0_1,tax_id_missing; bites_humans_unknown; natural_infection_unknown,vector_tier_rules_v0_1
yellow fever|aedes keniensis|NA,Yellow fever,vector,aedes keniensis,,mosquito,species,aedes keniensis,confirmed,review,TRUE,FALSE,TRUE,,FALSE,FALSE,competent,yes,,bridge_vector,TRUE,TRUE,TRUE,TRUE,FALSE,strong,vector_v0_1,tax_id_missing; bites_humans_unknown; natural_infection_unknown,vector_tier_rules_v0_1
yellow fever|aedes luteocephalus|NA,Yellow fever,vector,aedes luteocephalus,,mosquito,species,aedes luteocephalus,confirmed,review,TRUE,FALSE,TRUE,,FALSE,FALSE,competent,yes,,primary_vector|semidomestic_vector|sylvatic_vector,TRUE,TRUE,TRUE,TRUE,FALSE,strong,vector_v0_1,tax_id_missing; bites_humans_unknown; natural_infection_unknown,vector_tier_rules_v0_1
yellow fever|aedes mcintoshi|NA,Yellow fever,vector,aedes mcintoshi,,mosquito,species,aedes mcintoshi,candidate,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,unclear,,yes,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown,vector_tier_rules_v0_1
yellow fever|aedes metallicus|NA,Yellow fever,vector,aedes metallicus,,mosquito,species,aedes metallicus,confirmed,review,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,competent,yes,,primary_vector|sylvatic_vector,TRUE,TRUE,TRUE,TRUE,FALSE,strong,vector_v0_1,tax_id_missing; natural_infection_unknown,vector_tier_rules_v0_1
yellow fever|aedes opok|NA,Yellow fever,vector,aedes opok,,mosquito,species,aedes opok,confirmed,review,TRUE,FALSE,TRUE,,FALSE,FALSE,competent,yes,,primary_vector|sylvatic_vector,TRUE,TRUE,TRUE,TRUE,FALSE,strong,vector_v0_1,tax_id_missing; bites_humans_unknown; natural_infection_unknown,vector_tier_rules_v0_1
yellow fever|aedes scapularis|NA,Yellow fever,vector,aedes scapularis,,mosquito,species,aedes scapularis,candidate,field,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,unclear,,yes,secondary_vector,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; transmission_demonstrated_unknown,vector_tier_rules_v0_1
yellow fever|aedes simpsoni|NA,Yellow fever,vector,aedes simpsoni,,mosquito,species,aedes simpsoni,confirmed,review,TRUE,FALSE,TRUE,,FALSE,FALSE,competent,yes,,sylvatic_vector,TRUE,TRUE,TRUE,TRUE,FALSE,strong,vector_v0_1,tax_id_missing; bites_humans_unknown; natural_infection_unknown,vector_tier_rules_v0_1
yellow fever|aedes simpsoni complex|NA,Yellow fever,vector,aedes simpsoni complex,,mosquito,complex,aedes simpsoni complex,candidate,review,TRUE,FALSE,TRUE,,FALSE,FALSE,unclear,,,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
yellow fever|aedes taeniorhynchus|NA,Yellow fever,vector,aedes taeniorhynchus,,mosquito,species,aedes taeniorhynchus,candidate,field,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,unclear,,yes,secondary_vector,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; transmission_demonstrated_unknown,vector_tier_rules_v0_1
yellow fever|aedes taylori|NA,Yellow fever,vector,aedes taylori,,mosquito,species,aedes taylori,confirmed,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,competent,yes,,primary_vector|sylvatic_vector,TRUE,TRUE,TRUE,TRUE,TRUE,strict,vector_v0_1,tax_id_missing; natural_infection_unknown,vector_tier_rules_v0_1
yellow fever|aedes vittatus|NA,Yellow fever,vector,aedes vittatus,,mosquito,species,aedes vittatus,confirmed,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,competent,yes,,bridge_vector|primary_vector|sylvatic_vector,TRUE,TRUE,TRUE,TRUE,TRUE,strict,vector_v0_1,tax_id_missing; natural_infection_unknown,vector_tier_rules_v0_1
yellow fever|anopheles funestus|NA,Yellow fever,vector,anopheles funestus,,mosquito,species,anopheles funestus,candidate,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,unclear,,yes,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown,vector_tier_rules_v0_1
yellow fever|haemagogus capricorni|NA,Yellow fever,vector,haemagogus capricorni,,mosquito,species,haemagogus capricorni,probable,review,TRUE,FALSE,TRUE,,FALSE,FALSE,competent,yes,,sylvatic_vector,TRUE,TRUE,TRUE,TRUE,FALSE,strong,vector_v0_1,tax_id_missing; bites_humans_unknown; natural_infection_unknown,vector_tier_rules_v0_1
yellow fever|haemagogus equines|NA,Yellow fever,vector,haemagogus equines,,mosquito,species,haemagogus equines,probable,review,TRUE,FALSE,TRUE,,FALSE,FALSE,competent,yes,,sylvatic_vector,TRUE,TRUE,TRUE,TRUE,FALSE,strong,vector_v0_1,tax_id_missing; bites_humans_unknown; natural_infection_unknown,vector_tier_rules_v0_1
yellow fever|haemagogus janthinomys|NA,Yellow fever,vector,haemagogus janthinomys,,mosquito,species,haemagogus janthinomys,confirmed,field,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,competent,yes,yes,primary_vector|sylvatic_vector,TRUE,TRUE,TRUE,TRUE,TRUE,strict,vector_v0_1,tax_id_missing,vector_tier_rules_v0_1
yellow fever|haemagogus leucocelaenus|NA,Yellow fever,vector,haemagogus leucocelaenus,,mosquito,species,haemagogus leucocelaenus,confirmed,field,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,competent,yes,yes,primary_vector|sylvatic_vector,TRUE,TRUE,TRUE,TRUE,TRUE,strict,vector_v0_1,tax_id_missing,vector_tier_rules_v0_1
yellow fever|haemagogus mesodentatus|NA,Yellow fever,vector,haemagogus mesodentatus,,mosquito,species,haemagogus mesodentatus,probable,review,TRUE,FALSE,TRUE,,FALSE,FALSE,competent,yes,,sylvatic_vector,TRUE,TRUE,TRUE,TRUE,FALSE,strong,vector_v0_1,tax_id_missing; bites_humans_unknown; natural_infection_unknown,vector_tier_rules_v0_1
yellow fever|haemagogus spegazzinii|NA,Yellow fever,vector,haemagogus spegazzinii,,mosquito,species,haemagogus spegazzinii,probable,review,TRUE,FALSE,TRUE,,FALSE,FALSE,competent,yes,,sylvatic_vector,TRUE,TRUE,TRUE,TRUE,FALSE,strong,vector_v0_1,tax_id_missing; bites_humans_unknown; natural_infection_unknown,vector_tier_rules_v0_1
yellow fever|sabethes albipivus|NA,Yellow fever,vector,sabethes albipivus,,mosquito,species,sabethes albipivus,confirmed,review,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
yellow fever|sabethes chloropterus|NA,Yellow fever,vector,sabethes chloropterus,,mosquito,species,sabethes chloropterus,confirmed,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,competent,yes,yes,secondary_vector|sylvatic_vector,TRUE,TRUE,TRUE,TRUE,TRUE,strict,vector_v0_1,tax_id_missing,vector_tier_rules_v0_1
yellow fever|sabethes cyaneus|NA,Yellow fever,vector,sabethes cyaneus,,mosquito,species,sabethes cyaneus,probable,review,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
yellow fever|sabethes soperi|NA,Yellow fever,vector,sabethes soperi,,mosquito,species,sabethes soperi,probable,review,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|aedes aegypti|NA,Zika virus disease,vector,aedes aegypti,,mosquito,species,aedes aegypti,confirmed,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,mixed,mixed,yes,primary_vector|urban_vector,TRUE,TRUE,TRUE,TRUE,TRUE,strict,vector_v0_1,tax_id_missing,vector_tier_rules_v0_1
zika virus disease|aedes africanus|NA,Zika virus disease,vector,aedes africanus,,mosquito,species,aedes africanus,probable,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,unclear,,yes,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown,vector_tier_rules_v0_1
zika virus disease|aedes albopictus|NA,Zika virus disease,vector,aedes albopictus,,mosquito,species,aedes albopictus,confirmed,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,mixed,mixed,yes,primary_vector|secondary_vector,TRUE,TRUE,TRUE,TRUE,TRUE,strict,vector_v0_1,tax_id_missing,vector_tier_rules_v0_1
zika virus disease|aedes apicoargenteus|NA,Zika virus disease,vector,aedes apicoargenteus,,mosquito,species,aedes apicoargenteus,candidate,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,unclear,,yes,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown,vector_tier_rules_v0_1
zika virus disease|aedes bromeliae|NA,Zika virus disease,vector,aedes bromeliae,,mosquito,species,aedes bromeliae,candidate,review,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,broad,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|aedes camptorhynchus|NA,Zika virus disease,vector,aedes camptorhynchus,,mosquito,species,aedes camptorhynchus,probable,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,mixed,yes,,,TRUE,TRUE,TRUE,TRUE,TRUE,strict,vector_v0_1,tax_id_missing; vector_role_hint_blank; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|aedes dalzieli|NA,Zika virus disease,vector,aedes dalzieli,,mosquito,species,aedes dalzieli,probable,review,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|aedes detritus|NA,Zika virus disease,vector,aedes detritus,,mosquito,species,aedes detritus,probable,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,mixed,yes,,,TRUE,TRUE,TRUE,TRUE,TRUE,strict,vector_v0_1,tax_id_missing; vector_role_hint_blank; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|aedes flavicollis|NA,Zika virus disease,vector,aedes flavicollis,,mosquito,species,aedes flavicollis,candidate; weak,review,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,broad,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|aedes fowleri|NA,Zika virus disease,vector,aedes fowleri,,mosquito,species,aedes fowleri,candidate,review,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,broad,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|aedes furcifer|NA,Zika virus disease,vector,aedes furcifer,,mosquito,species,aedes furcifer,confirmed,review,TRUE,FALSE,TRUE,,FALSE,FALSE,competent,yes,,,TRUE,TRUE,TRUE,TRUE,FALSE,strong,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|aedes grahamii|NA,Zika virus disease,vector,aedes grahamii,,mosquito,species,aedes grahamii,weak,review,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,broad,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|aedes hensilli|NA,Zika virus disease,vector,aedes hensilli,,mosquito,species,aedes hensilli,confirmed,review,TRUE,FALSE,TRUE,,FALSE,FALSE,mixed,mixed,mixed,,TRUE,TRUE,TRUE,TRUE,FALSE,strong,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank,vector_tier_rules_v0_1
zika virus disease|aedes hirsutus|NA,Zika virus disease,vector,aedes hirsutus,,mosquito,species,aedes hirsutus,candidate,review,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|aedes jamoti|NA,Zika virus disease,vector,aedes jamoti,,mosquito,species,aedes jamoti,weak,review,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,broad,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|aedes japonicus|NA,Zika virus disease,vector,aedes japonicus,,mosquito,species,aedes japonicus,probable,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,mixed,yes,,,TRUE,TRUE,TRUE,TRUE,TRUE,strict,vector_v0_1,tax_id_missing; vector_role_hint_blank; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|aedes luteocephalus|NA,Zika virus disease,vector,aedes luteocephalus,,mosquito,species,aedes luteocephalus,confirmed,review,TRUE,FALSE,TRUE,,FALSE,FALSE,competent,yes,yes,,TRUE,TRUE,TRUE,TRUE,FALSE,strong,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank,vector_tier_rules_v0_1
zika virus disease|aedes metallicus|NA,Zika virus disease,vector,aedes metallicus,,mosquito,species,aedes metallicus,candidate,review,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,broad,vector_v0_1,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|aedes minutus|NA,Zika virus disease,vector,aedes minutus,,mosquito,species,aedes minutus,candidate,review,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,broad,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|aedes neoafricanus|NA,Zika virus disease,vector,aedes neoafricanus,,mosquito,species,aedes neoafricanus,candidate,review,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,broad,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|aedes notoscriptus|NA,Zika virus disease,vector,aedes notoscriptus,,mosquito,species,aedes notoscriptus,probable,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,mixed,mixed,,,TRUE,TRUE,TRUE,TRUE,TRUE,strict,vector_v0_1,tax_id_missing; vector_role_hint_blank; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|aedes occidentalis|NA,Zika virus disease,vector,aedes occidentalis,,mosquito,species,aedes occidentalis,candidate,review,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,broad,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|aedes opok|NA,Zika virus disease,vector,aedes opok,,mosquito,species,aedes opok,candidate,review,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,broad,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|aedes polynesiensis|NA,Zika virus disease,vector,aedes polynesiensis,,mosquito,species,aedes polynesiensis,candidate,review,TRUE,FALSE,TRUE,,FALSE,FALSE,mixed,mixed,yes,,TRUE,TRUE,TRUE,TRUE,FALSE,strong,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank,vector_tier_rules_v0_1
zika virus disease|aedes scapularis|NA,Zika virus disease,vector,aedes scapularis,,mosquito,species,aedes scapularis,candidate,review,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|aedes scutellaris|NA,Zika virus disease,vector,aedes scutellaris,,mosquito,species,aedes scutellaris,candidate,review,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,broad,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|aedes serratus|NA,Zika virus disease,vector,aedes serratus,,mosquito,species,aedes serratus,candidate,review,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|aedes taeniarostris|NA,Zika virus disease,vector,aedes taeniarostris,,mosquito,species,aedes taeniarostris,weak,review,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,broad,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|aedes taylori|NA,Zika virus disease,vector,aedes taylori,,mosquito,species,aedes taylori,confirmed,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,competent,yes,,,TRUE,TRUE,TRUE,TRUE,TRUE,strict,vector_v0_1,tax_id_missing; vector_role_hint_blank; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|aedes triseriatus|NA,Zika virus disease,vector,aedes triseriatus,,mosquito,species,aedes triseriatus,weak,review,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|aedes unilineatus|NA,Zika virus disease,vector,aedes unilineatus,,mosquito,species,aedes unilineatus,weak,review,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,broad,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|aedes vexans|NA,Zika virus disease,vector,aedes vexans,,mosquito,species,aedes vexans,probable,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,mixed,mixed,yes,,TRUE,TRUE,TRUE,TRUE,TRUE,strict,vector_v0_1,tax_id_missing; vector_role_hint_blank,vector_tier_rules_v0_1
zika virus disease|aedes vigilax|NA,Zika virus disease,vector,aedes vigilax,,mosquito,species,aedes vigilax,candidate,review,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|aedes vittatus|NA,Zika virus disease,vector,aedes vittatus,,mosquito,species,aedes vittatus,confirmed,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,competent,yes,yes,,TRUE,TRUE,TRUE,TRUE,TRUE,strict,vector_v0_1,tax_id_missing; vector_role_hint_blank,vector_tier_rules_v0_1
zika virus disease|anopheles coustani|NA,Zika virus disease,vector,anopheles coustani,,mosquito,species,anopheles coustani,candidate,review,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|anopheles freeborni|NA,Zika virus disease,vector,anopheles freeborni,,mosquito,species,anopheles freeborni,weak,lab,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,not_competent,no,,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; vector_role_hint_blank; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|anopheles gambiae|NA,Zika virus disease,vector,anopheles gambiae,,mosquito,species,anopheles gambiae,weak,review,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
