source_dataset,analysis_unit_id,readiness_disease_name,disease_name,species_role,species_name,tax_id,host_class,host_order,host_family,host_detection_method,host_detection_tier,host_direct_detection_supported,host_role_assignment,host_role_confidence,host_role_assignment_status,host_role_needs_manual_review,modelling_role_proxy,modelling_role_proxy_basis,modelling_role_proxy_confidence,modelling_role_proxy_rule_id,modelling_role_proxy_needs_review,host_role_bucket,host_role_evidence_basis,host_role_weight,role_proxy_applied,group_proxy_applied,vector_group,vector_taxon_rank,vector_join_key,best_evidence_level,best_evidence_basis,has_disease_vector_evidence,has_host_vector_evidence,has_competence_evidence,bites_humans,bites_humans_known,bites_humans_true,vector_competence_status,transmission_demonstrated,natural_infection_reported,vector_role_hint,taxonomy_ok,sdm_needed_for_disease,sdm_available,sdm_species,model_quality_raw,model_quality_tier,model_quality_weight,retained_models,min_boyce,max_boyce,min_test_auc,max_test_auc,min_max_tss,max_max_tss,profile_broad,profile_supported,profile_strong,profile_strict,profile_group_proxy,biological_evidence_tier,no_spatial_layer,missingness_reason,tier_rule_id
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,Urocissa erythroryncha,56796,aves,passeriformes,corvidae,PCR/Sequencing,pcr_or_sequencing,TRUE,host_presence_only,low,candidate_only,TRUE,avian_host_presence_group_proxy,avian_influenza_group_rule_avian_host_presence,low,avian_influenza_group_proxy_v0_1,TRUE,host_presence_only,disease_group_proxy,0.1,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,supported,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,Ursus americanus,9643,mammalia,carnivora,ursidae,PCR/Sequencing,pcr_or_sequencing,TRUE,host_presence_only,low,candidate_only,TRUE,mammalian_susceptible_or_spillover_host_proxy,avian_influenza_group_rule_mammalian_spillover_or_susceptible_host,low,avian_influenza_group_proxy_v0_1,TRUE,susceptible_or_spillover_host,disease_group_proxy,0.25,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,TRUE,Ursus americanus,,available_unscored,0.5,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,supported,FALSE,host_role_presence_only; host_role_review_needed,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,Ursus arctos,9644,mammalia,carnivora,ursidae,PCR/Sequencing,pcr_or_sequencing,TRUE,host_presence_only,low,candidate_only,TRUE,mammalian_susceptible_or_spillover_host_proxy,avian_influenza_group_rule_mammalian_spillover_or_susceptible_host,low,avian_influenza_group_proxy_v0_1,TRUE,susceptible_or_spillover_host,disease_group_proxy,0.25,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,TRUE,Ursus arctos,,available_unscored,0.5,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,supported,FALSE,host_role_presence_only; host_role_review_needed,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,Ursus maritimus,29073,mammalia,carnivora,ursidae,PCR/Sequencing,pcr_or_sequencing,TRUE,host_presence_only,low,candidate_only,TRUE,mammalian_susceptible_or_spillover_host_proxy,avian_influenza_group_rule_mammalian_spillover_or_susceptible_host,low,avian_influenza_group_proxy_v0_1,TRUE,susceptible_or_spillover_host,disease_group_proxy,0.25,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,TRUE,Ursus maritimus,,available_unscored,0.5,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,supported,FALSE,host_role_presence_only; host_role_review_needed,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,Vanellus chilensis,50404,aves,charadriiformes,charadriidae,PCR/Sequencing,pcr_or_sequencing,TRUE,host_presence_only,low,candidate_only,TRUE,wild_aquatic_bird_reservoir_group_proxy,avian_influenza_group_rule_wild_aquatic_birds,medium,avian_influenza_group_proxy_v0_1,TRUE,reservoir_or_amplifying_host,disease_group_proxy,0.75,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,supported,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,Vanellus spinosus,8909,aves,charadriiformes,charadriidae,PCR/Sequencing,pcr_or_sequencing,TRUE,host_presence_only,low,candidate_only,TRUE,wild_aquatic_bird_reservoir_group_proxy,avian_influenza_group_rule_wild_aquatic_birds,medium,avian_influenza_group_proxy_v0_1,TRUE,reservoir_or_amplifying_host,disease_group_proxy,0.75,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,supported,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,Vanellus vanellus,100859,aves,charadriiformes,charadriidae,PCR/Sequencing,pcr_or_sequencing,TRUE,host_presence_only,low,candidate_only,TRUE,wild_aquatic_bird_reservoir_group_proxy,avian_influenza_group_rule_wild_aquatic_birds,medium,avian_influenza_group_proxy_v0_1,TRUE,reservoir_or_amplifying_host,disease_group_proxy,0.75,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,supported,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,Vicugna pacos,30538,,,,PCR/Sequencing,pcr_or_sequencing,TRUE,host_presence_only,low,candidate_only,TRUE,host_presence_group_proxy,avian_influenza_group_rule_taxonomy_missing_or_other_host,low,avian_influenza_group_proxy_v0_1,TRUE,host_presence_only,disease_group_proxy,0.1,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,supported,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,Vulpes vulpes,9627,mammalia,carnivora,canidae,PCR/Sequencing,pcr_or_sequencing,TRUE,host_presence_only,low,candidate_only,TRUE,mammalian_susceptible_or_spillover_host_proxy,avian_influenza_group_rule_mammalian_spillover_or_susceptible_host,low,avian_influenza_group_proxy_v0_1,TRUE,susceptible_or_spillover_host,disease_group_proxy,0.25,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,TRUE,Vulpes vulpes,,available_unscored,0.5,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,supported,FALSE,host_role_presence_only; host_role_review_needed,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,Xema sabini,128050,aves,charadriiformes,laridae,PCR/Sequencing,pcr_or_sequencing,TRUE,host_presence_only,low,candidate_only,TRUE,wild_aquatic_bird_reservoir_group_proxy,avian_influenza_group_rule_wild_aquatic_birds,medium,avian_influenza_group_proxy_v0_1,TRUE,reservoir_or_amplifying_host,disease_group_proxy,0.75,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,supported,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,Zalophus californianus,9704,mammalia,carnivora,otariidae,PCR/Sequencing,pcr_or_sequencing,TRUE,host_presence_only,low,candidate_only,TRUE,mammalian_susceptible_or_spillover_host_proxy,avian_influenza_group_rule_mammalian_spillover_or_susceptible_host,low,avian_influenza_group_proxy_v0_1,TRUE,susceptible_or_spillover_host,disease_group_proxy,0.25,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,TRUE,Zalophus californianus,,available_unscored,0.5,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,supported,FALSE,host_role_presence_only; host_role_review_needed,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,Zenaida asiatica,93382,aves,columbiformes,columbidae,PCR/Sequencing,pcr_or_sequencing,TRUE,host_presence_only,low,candidate_only,TRUE,avian_host_presence_group_proxy,avian_influenza_group_rule_avian_host_presence,low,avian_influenza_group_proxy_v0_1,TRUE,host_presence_only,disease_group_proxy,0.1,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,supported,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,Zoothera dauma,36288,aves,passeriformes,turdidae,PCR/Sequencing,pcr_or_sequencing,TRUE,host_presence_only,low,candidate_only,TRUE,avian_host_presence_group_proxy,avian_influenza_group_rule_avian_host_presence,low,avian_influenza_group_proxy_v0_1,TRUE,host_presence_only,disease_group_proxy,0.1,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,TRUE,Zoothera dauma,,available_unscored,0.5,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,supported,FALSE,host_role_presence_only; host_role_review_needed,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,Zosterops japonicus,36299,aves,passeriformes,zosteropidae,PCR/Sequencing,pcr_or_sequencing,TRUE,host_presence_only,low,candidate_only,TRUE,avian_host_presence_group_proxy,avian_influenza_group_rule_avian_host_presence,low,avian_influenza_group_proxy_v0_1,TRUE,host_presence_only,disease_group_proxy,0.1,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,supported,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,actitis hypoleucos,320702,,,,PCR/Sequencing,pcr_or_sequencing,TRUE,host_presence_only,low,candidate_only,TRUE,host_presence_group_proxy,avian_influenza_group_rule_taxonomy_missing_or_other_host,low,avian_influenza_group_proxy_v0_1,TRUE,host_presence_only,disease_group_proxy,0.1,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,supported,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,anarhynchus collaris,50395,,,,PCR/Sequencing,pcr_or_sequencing,TRUE,host_presence_only,low,candidate_only,TRUE,host_presence_group_proxy,avian_influenza_group_rule_taxonomy_missing_or_other_host,low,avian_influenza_group_proxy_v0_1,TRUE,host_presence_only,disease_group_proxy,0.1,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,supported,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,anarhynchus nivosus,985688,,,,PCR/Sequencing,pcr_or_sequencing,TRUE,host_presence_only,low,candidate_only,TRUE,host_presence_group_proxy,avian_influenza_group_rule_taxonomy_missing_or_other_host,low,avian_influenza_group_proxy_v0_1,TRUE,host_presence_only,disease_group_proxy,0.1,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,supported,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,anourosorex squamipes,127560,,,,PCR/Sequencing,pcr_or_sequencing,TRUE,host_presence_only,low,candidate_only,TRUE,host_presence_group_proxy,avian_influenza_group_rule_taxonomy_missing_or_other_host,low,avian_influenza_group_proxy_v0_1,TRUE,host_presence_only,disease_group_proxy,0.1,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,supported,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,anous stolidus,297802,,,,PCR/Sequencing,pcr_or_sequencing,TRUE,host_presence_only,low,candidate_only,TRUE,host_presence_group_proxy,avian_influenza_group_rule_taxonomy_missing_or_other_host,low,avian_influenza_group_proxy_v0_1,TRUE,host_presence_only,disease_group_proxy,0.1,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,supported,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,aptenodytes patagonicus,9234,,,,PCR/Sequencing,pcr_or_sequencing,TRUE,host_presence_only,low,candidate_only,TRUE,host_presence_group_proxy,avian_influenza_group_rule_taxonomy_missing_or_other_host,low,avian_influenza_group_proxy_v0_1,TRUE,host_presence_only,disease_group_proxy,0.1,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,supported,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,callorhinus ursinus,34884,,,,Antibodies,serology,FALSE,host_presence_only,low,candidate_only,TRUE,host_presence_group_proxy,avian_influenza_group_rule_taxonomy_missing_or_other_host,low,avian_influenza_group_proxy_v0_1,TRUE,host_presence_only,disease_group_proxy,0.1,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,broad,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,chloris sinica,1897774,,,,PCR/Sequencing,pcr_or_sequencing,TRUE,host_presence_only,low,candidate_only,TRUE,host_presence_group_proxy,avian_influenza_group_rule_taxonomy_missing_or_other_host,low,avian_influenza_group_proxy_v0_1,TRUE,host_presence_only,disease_group_proxy,0.1,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,supported,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,crocidura lasiura,167043,,,,PCR/Sequencing,pcr_or_sequencing,TRUE,host_presence_only,low,candidate_only,TRUE,host_presence_group_proxy,avian_influenza_group_rule_taxonomy_missing_or_other_host,low,avian_influenza_group_proxy_v0_1,TRUE,host_presence_only,disease_group_proxy,0.1,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,supported,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,crocidura shantungensis,183721,,,,PCR/Sequencing,pcr_or_sequencing,TRUE,host_presence_only,low,candidate_only,TRUE,host_presence_group_proxy,avian_influenza_group_rule_taxonomy_missing_or_other_host,low,avian_influenza_group_proxy_v0_1,TRUE,host_presence_only,disease_group_proxy,0.1,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,supported,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,cynopterus sphinx,9400,,,,Antibodies,serology,FALSE,host_presence_only,low,candidate_only,TRUE,host_presence_group_proxy,avian_influenza_group_rule_taxonomy_missing_or_other_host,low,avian_influenza_group_proxy_v0_1,TRUE,host_presence_only,disease_group_proxy,0.1,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,broad,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,cystophora cristata,39293,,,,Antibodies,serology,FALSE,host_presence_only,low,candidate_only,TRUE,host_presence_group_proxy,avian_influenza_group_rule_taxonomy_missing_or_other_host,low,avian_influenza_group_proxy_v0_1,TRUE,host_presence_only,disease_group_proxy,0.1,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,broad,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,delphinapterus leucas,9749,,,,Antibodies,serology,FALSE,host_presence_only,low,candidate_only,TRUE,host_presence_group_proxy,avian_influenza_group_rule_taxonomy_missing_or_other_host,low,avian_influenza_group_proxy_v0_1,TRUE,host_presence_only,disease_group_proxy,0.1,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,broad,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,furnarius rufus,81886,,,,PCR/Sequencing,pcr_or_sequencing,TRUE,host_presence_only,low,candidate_only,TRUE,host_presence_group_proxy,avian_influenza_group_rule_taxonomy_missing_or_other_host,low,avian_influenza_group_proxy_v0_1,TRUE,host_presence_only,disease_group_proxy,0.1,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,supported,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,grus americana,9117,,,,PCR/Sequencing,pcr_or_sequencing,TRUE,host_presence_only,low,candidate_only,TRUE,host_presence_group_proxy,avian_influenza_group_rule_taxonomy_missing_or_other_host,low,avian_influenza_group_proxy_v0_1,TRUE,host_presence_only,disease_group_proxy,0.1,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,supported,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,larus brachyrhynchus,666865,,,,PCR/Sequencing,pcr_or_sequencing,TRUE,host_presence_only,low,candidate_only,TRUE,host_presence_group_proxy,avian_influenza_group_rule_taxonomy_missing_or_other_host,low,avian_influenza_group_proxy_v0_1,TRUE,host_presence_only,disease_group_proxy,0.1,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,supported,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,larus mongolicus,119967,,,,PCR/Sequencing,pcr_or_sequencing,TRUE,host_presence_only,low,candidate_only,TRUE,host_presence_group_proxy,avian_influenza_group_rule_taxonomy_missing_or_other_host,low,avian_influenza_group_proxy_v0_1,TRUE,host_presence_only,disease_group_proxy,0.1,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,supported,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,larus sp.,3435965,,,,PCR/Sequencing,pcr_or_sequencing,TRUE,host_presence_only,low,candidate_only,TRUE,host_presence_group_proxy,avian_influenza_group_rule_taxonomy_missing_or_other_host,low,avian_influenza_group_proxy_v0_1,TRUE,host_presence_only,disease_group_proxy,0.1,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,supported,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,lobodon carcinophaga,101849,,,,PCR/Sequencing,pcr_or_sequencing,TRUE,host_presence_only,low,candidate_only,TRUE,host_presence_group_proxy,avian_influenza_group_rule_taxonomy_missing_or_other_host,low,avian_influenza_group_proxy_v0_1,TRUE,host_presence_only,disease_group_proxy,0.1,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,supported,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,lyroderma lyra,3371112,,,,Antibodies,serology,FALSE,host_presence_only,low,candidate_only,TRUE,host_presence_group_proxy,avian_influenza_group_rule_taxonomy_missing_or_other_host,low,avian_influenza_group_proxy_v0_1,TRUE,host_presence_only,disease_group_proxy,0.1,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,broad,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,macaca arctoides,9540,,,,Antibodies,serology,FALSE,host_presence_only,low,candidate_only,TRUE,host_presence_group_proxy,avian_influenza_group_rule_taxonomy_missing_or_other_host,low,avian_influenza_group_proxy_v0_1,TRUE,host_presence_only,disease_group_proxy,0.1,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,broad,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,macronectes giganteus,37057,,,,PCR/Sequencing,pcr_or_sequencing,TRUE,host_presence_only,low,candidate_only,TRUE,host_presence_group_proxy,avian_influenza_group_rule_taxonomy_missing_or_other_host,low,avian_influenza_group_proxy_v0_1,TRUE,host_presence_only,disease_group_proxy,0.1,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,supported,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,milvus milvus,43518,,,,PCR/Sequencing,pcr_or_sequencing,TRUE,host_presence_only,low,candidate_only,TRUE,host_presence_group_proxy,avian_influenza_group_rule_taxonomy_missing_or_other_host,low,avian_influenza_group_proxy_v0_1,TRUE,host_presence_only,disease_group_proxy,0.1,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,supported,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,odobenus rosmarus,9707,,,,Antibodies,serology,FALSE,host_presence_only,low,candidate_only,TRUE,host_presence_group_proxy,avian_influenza_group_rule_taxonomy_missing_or_other_host,low,avian_influenza_group_proxy_v0_1,TRUE,host_presence_only,disease_group_proxy,0.1,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,broad,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,phoca groenlandica,39089,,,,Antibodies,serology,FALSE,host_presence_only,low,candidate_only,TRUE,host_presence_group_proxy,avian_influenza_group_rule_taxonomy_missing_or_other_host,low,avian_influenza_group_proxy_v0_1,TRUE,host_presence_only,disease_group_proxy,0.1,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,broad,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
repo_pilot,master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),host,phocoenoides dalli,9744,,,,Antibodies,serology,FALSE,host_presence_only,low,candidate_only,TRUE,host_presence_group_proxy,avian_influenza_group_rule_taxonomy_missing_or_other_host,low,avian_influenza_group_proxy_v0_1,TRUE,host_presence_only,disease_group_proxy,0.1,TRUE,TRUE,,,,,,,,,,,,,,,,TRUE,yes,FALSE,,,no_sdm,0,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,broad,TRUE,host_role_presence_only; host_role_review_needed; no_sdm,host_v0_1
