analysis_unit_id,readiness_disease_name,disease_name,species_name,tax_id,host_class,host_order,host_family,host_detection_method,host_role_assignment,host_role_confidence,host_role_needs_manual_review,host_role_assignment_status,source_pathogens,in_current_role_review_scope,in_gibb_etal,in_empres_i,taxonomy_caution
master_5,Yellow fever,Yellow fever,Callicebus,116962,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Callicebus nigrifrons,867334,mammalia,primates,pitheciidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Callicebus personatus,70814,mammalia,primates,pitheciidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Callithrix,9485,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Callithrix geoffroyi,52231,mammalia,primates,callitrichidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Callithrix jacchus,9483,mammalia,primates,callitrichidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Callithrix penicillata,57378,mammalia,primates,callitrichidae,Antibodies; Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Carollia perspicillata,40233,mammalia,chiroptera,phyllostomidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Cebus,9517,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Cercopithecus ascanius,36223,mammalia,primates,cercopithecidae,Antibodies; Not specified,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Chlorocebus aethiops,9534,mammalia,primates,cercopithecidae,Antibodies; Isolation/Observation; Not specified,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Colobus guereza,33548,mammalia,primates,cercopithecidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Erythrocebus patas,9538,mammalia,primates,cercopithecidae,Isolation/Observation; Not specified; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Glossophaga soricina,27638,mammalia,chiroptera,phyllostomidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Homo sapiens,9606,,,,Isolation/Observation; Not specified; PCR/Sequencing,amplifying_host,medium,FALSE,draft_source_backed,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Macaca mulatta,9544,mammalia,primates,cercopithecidae,Antibodies; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Macaca sylvanus,9546,mammalia,primates,cercopithecidae,Not specified,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Mesocricetus auratus,10036,mammalia,rodentia,cricetidae,Not specified,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Molossus molossus,27622,mammalia,chiroptera,molossidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Molossus rufus,124751,mammalia,chiroptera,molossidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Pan troglodytes,9598,mammalia,primates,hominidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Papio cynocephalus,9556,mammalia,primates,cercopithecidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Saguinus midas,30586,mammalia,primates,callitrichidae,Antibodies; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Saimiri sciureus,9521,mammalia,primates,cebidae,Antibodies; Not specified,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Sapajus,1874197,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Sapajus apella,9515,mammalia,primates,cebidae,Antibodies; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,Sapajus libidinosus,1126382,mammalia,primates,cebidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,alouatta belzebul,30590,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,alouatta palliata,30589,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,alouatta pigra,182253,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,aotus trivirgatus,9505,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,artibeus cinereus,40224,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,ateles paniscus,9510,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,callitrichinae sp.,38020,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,cercopithecus diana,36224,,,,Not specified,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,cercopithecus mona,36226,,,,Antibodies; Not specified,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,cercopithecus nictitans,36228,,,,Not specified,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,choloepus didactylus,27675,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,colobus polykomos,9572,,,,Antibodies; Not specified,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,cyclopes didactylus,84074,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,dasyprocta leporina,42152,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,dicotyles tajacu,9829,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,eira barbara,204263,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,euoticus elegantulus,261736,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,galago senegalensis,9465,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,leontopithecus chrysomelas,57374,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,lophocebus albigena,75567,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,mico argentatus,9482,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,mico leucippe,2592806,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,otolemur crassicaudatus,9463,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,papio anubis,9555,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,phyllostomus hastatus,9423,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,piliocolobus badius,164648,,,,Antibodies; Not specified,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,pithecia pithecia,43777,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,platyrrhinus helleri,27658,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,potos flavus,29067,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,pteronotus davyi,94956,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,pteronotus parnellii,59476,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,saguinus geoffroyi,43778,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,saimiri oerstedii,70928,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,sapajus xanthosternos,174599,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_5,Yellow fever,Yellow fever,tamandua tetradactyla,48850,,,,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus flavi,TRUE,TRUE,FALSE,FALSE
master_6,West Nile fever,West Nile fever,Accipiter cooperii,261198,aves,accipitriformes,accipitridae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Accipiter nisus,211598,aves,accipitriformes,accipitridae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Accipiter striatus,56330,aves,accipitriformes,accipitridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Acrocephalus dumetorum,68474,aves,passeriformes,acrocephalidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Actitis macularius,190659,aves,charadriiformes,scolopacidae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Aegithalos caudatus,73327,aves,passeriformes,aegithalidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Aegypius monachus,8959,aves,accipitriformes,accipitridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Agelaius phoeniceus,39638,aves,passeriformes,icteridae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Ailurus fulgens,9649,mammalia,carnivora,ailuridae,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Alectoris graeca,40178,aves,galliformes,phasianidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Alectoris rufa,9079,aves,galliformes,phasianidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Alligator mississippiensis,8496,reptilia,crocodylia,alligatoridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Alopochen aegyptiaca,30382,aves,anseriformes,anatidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Anas platyrhynchos,8839,aves,anseriformes,anatidae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Anser anser,8843,aves,anseriformes,anatidae,Not specified; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Anser indicus,8846,aves,anseriformes,anatidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Aphelocoma californica,142466,aves,passeriformes,corvidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Apodemus sylvaticus,10129,mammalia,rodentia,muridae,Antibodies,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Apus apus,8895,aves,caprimulgiformes,apodidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Aquila adalberti,52408,aves,accipitriformes,accipitridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Aquila chrysaetos,8962,aves,accipitriformes,accipitridae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Aquila fasciata,252784,aves,accipitriformes,accipitridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Ardea cinerea,30390,aves,pelecaniformes,ardeidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Arvicanthis niloticus,61156,mammalia,rodentia,muridae,Isolation/Observation,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Asio flammeus,56267,aves,strigiformes,strigidae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Asio otus,111810,aves,strigiformes,strigidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Astur gentilis,8957,,,,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Athene noctua,126797,aves,strigiformes,strigidae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Baeolophus bicolor,88114,aves,passeriformes,paridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Baeolophus inornatus,142467,aves,passeriformes,paridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Bombycilla garrulus,125297,aves,passeriformes,bombycillidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Bonasa umbellus,9000,aves,galliformes,phasianidae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Bos taurus,9913,mammalia,artiodactyla,bovidae,Antibodies; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Branta canadensis,8853,aves,anseriformes,anatidae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Bubo scandiacus,371907,aves,strigiformes,strigidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Bubo virginianus,56268,aves,strigiformes,strigidae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Bubulcus ibis,110668,aves,pelecaniformes,ardeidae,Antibodies; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Buteo buteo,30397,aves,accipitriformes,accipitridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Buteo jamaicensis,56263,aves,accipitriformes,accipitridae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Buteo lineatus,223475,aves,accipitriformes,accipitridae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Buteo regalis,223441,aves,accipitriformes,accipitridae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Buteo swainsoni,156757,aves,accipitriformes,accipitridae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Butorides virescens,110671,,,,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Calidris alba,279936,aves,charadriiformes,scolopacidae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
master_6,West Nile fever,West Nile fever,Calypte costae,371909,aves,caprimulgiformes,trochilidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Orthoflavivirus nilense,TRUE,TRUE,TRUE,FALSE
