analysis_unit_id,readiness_disease_name,disease_name,species_name,tax_id,species_role,sdm_needed_for_disease,host_role_assignment,host_role_confidence,host_role_needs_manual_review,host_role_assignment_status,vector_role_assignment,vector_role_confidence,vector_role_needs_manual_review,vector_role_assignment_status,sdm_available,sdm_species
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Mareca strepera,75861,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Marmaronetta angustirostris,75875,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Martes foina,9659,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Martes foina
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Megascops choliba,507958,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Melanitta americana,1581554,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Melanitta fusca,371864,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Melanitta nigra,198027,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Melanitta perspicillata,371863,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Meleagris gallopavo,9103,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Meles leucurus,702266,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Meles leucurus
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Melospiza melodia,44397,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Melursus ursinus,9636,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Melursus ursinus
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Mephitis mephitis,30548,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Mephitis mephitis
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Mergellus albellus,107026,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Mergus merganser,8880,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Merops apiaster,265611,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Microcarbo coronatus,1523041,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Microcarbo niger,1517963,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Milvago chimango,357707,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Milvus migrans,52810,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Mirounga angustirostris,9716,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Mirounga leonina,9715,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Mirounga leonina
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Montifringilla henrici,2557930,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Morus bassanus,37578,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Motacilla alba,45807,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Mus musculus,10090,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Mus musculus
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Mustela,30549,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Mustela erminea,36723,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Mustela erminea
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Mustela lutreola,9666,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Mustela lutreola
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Mustela nigripes,77151,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Mustela nigripes
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Mustela putorius,9668,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Mustela putorius
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Mustela putorius,9669,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Mustela putorius
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Myiopsitta monachus,176066,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Myrmecophaga tridactyla,71006,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Myrmecophaga tridactyla
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Nannopterum auritum,56069,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Nannopterum brasilianum,37046,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Nasua nasua,9651,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Nasua nasua
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Necrosyrtes monachus,30399,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Neofelis nebulosa,61452,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Neogale vison,452646,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Netta peposaca,541013,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Netta rufina,30387,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Nisaetus cirrhatus,252795,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Nisaetus nipalensis,214438,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Numenius arquata,31919,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Numenius phaeopus,161676,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Numida meleagris,8996,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Numididae,8997,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Nyctalus noctula,51300,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Nyctalus noctula
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Nyctereutes procyonoides,34880,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Nyctereutes procyonoides
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Nycticorax nycticorax,8901,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Ochotona curzoniae,130825,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Ochotona curzoniae
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Oenanthe isabellina,358819,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Ondatra zibethicus,10060,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Ondatra zibethicus
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Onychoprion fuscatus,425648,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Ortalis vetula,8984,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Otaria byronia,161932,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Otaria byronia
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Otis tarda,73107,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Oxyura jamaicensis,8884,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Paguma larvata,9675,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Paguma larvata
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Paleosuchus trigonatus,38658,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pandion haliaetus,56262,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Panthera leo,9689,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Panthera leo
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Panthera pardus,9691,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Panthera pardus
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Panthera tigris,74535,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Panthera tigris
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Panthera tigris,9694,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Panthera tigris
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Papio cynocephalus,9556,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Papio cynocephalus
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Parabuteo unicinctus,223492,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Parkesia noveboracensis,182947,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Parus major,9157,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Passer domesticus,48849,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Passer montanus,9160,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Passerella iliaca,44389,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pavo cristatus,9049,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pavo muticus,9050,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pekania pennanti,76720,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pelecanus crispus,36300,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pelecanus erythrorhynchos,33618,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pelecanus occidentalis,37043,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pelecanus thagus,1108811,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Phalacrocorax capensis,146614,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Phalacrocorax carbo,9209,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Phalaropus lobatus,240204,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Phasianus colchicus,9054,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Phoca vitulina,9720,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Phoca vitulina
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Phocoena spinipinnis,27614,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Phoenicopterus chilensis,117000,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Phoenicopterus roseus,435638,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Phoenicopterus ruber,9217,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pica hudsonia,158052,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pica pica,34924,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pionus menstruus,13214,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pipistrellus kuhlii,59472,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Pipistrellus kuhlii
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Piranga ludoviciana,63520,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Plectropterus gambensis,658924,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Plegadis chihi,302533,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Plegadis falcinellus,52788,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pluvialis dominica,240205,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pluvialis fulva,371922,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pluvialis squatarola,171273,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Podargus strigoides,8905,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Podiceps auritus,37050,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Podiceps cristatus,345573,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Podiceps grisegena,80367,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Podiceps major,555330,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Polysticta stelleri,234623,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Procellaria aequinoctialis,53665,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Procyon lotor,9654,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Procyon lotor
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pteropus alecto,9402,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Pteropus alecto
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Puma concolor,9696,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Puma concolor
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pusa caspica,693431,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pygoscelis adeliae,9238,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pygoscelis antarcticus,79643,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pygoscelis papua,30457,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
