disease_name,disease_name_clean,vector_species,vector_species_clean,vector_group,vector_group_clean,best_evidence_level,best_evidence_basis,record_sources,source_count,supporting_row_count,locations_summary,sources_summary,notes_summary,has_lit_review,has_efsa,vector_species_rule_cleaned,taxonomy_cleanup_method,vector_species_original,vector_species_taxonomy_cleaned,vector_taxon_rank,review_needed,review_note
Yellow fever,yellow fever,Aedes simpsoni,aedes simpsoni,mosquito,mosquito,confirmed,review,lit_review,1,2,sub-Saharan Africa; tropical Africa,"(Oyono et al., 2022); (Shinde et al., 2022)",implicated; sylvatic cycle,TRUE,FALSE,aedes simpsoni,no_change,Aedes simpsoni,aedes simpsoni,species,FALSE,
Yellow fever,yellow fever,Aedes simpsoni complex,aedes simpsoni complex,mosquito,mosquito,candidate,review,lit_review,1,1,Africa,"(Braack et al., 2018)",table-listed,TRUE,FALSE,aedes simpsoni complex,no_change,Aedes simpsoni complex,aedes simpsoni complex,complex,FALSE,
Yellow fever,yellow fever,Aedes taeniorhynchus,aedes taeniorhynchus,mosquito,mosquito,candidate,field,lit_review,1,1,"coastal lowlands, southeastern Brazil","(Abreu et al., 2019)",first natural infection; local role,TRUE,FALSE,aedes taeniorhynchus,no_change,Aedes taeniorhynchus,aedes taeniorhynchus,species,FALSE,
Yellow fever,yellow fever,Aedes taylori,aedes taylori,mosquito,mosquito,confirmed,review,lit_review,1,2,Africa; sub-Saharan Africa,"(Gabiane, Yen and Failloux, 2022); (Oyono et al., 2022)",major sylvatic vector; sylvatic cycle,TRUE,FALSE,aedes taylori,no_change,Aedes taylori,aedes taylori,species,FALSE,
Yellow fever,yellow fever,Aedes vittatus,aedes vittatus,mosquito,mosquito,confirmed,review,lit_review,1,4,Africa; sub-Saharan Africa; tropical Africa,"(Braack et al., 2018); (Gabiane, Yen and Failloux, 2022); (Oyono et al., 2022); (Shinde et al., 2022)",bridge vector; implicated; primary sylvatic vector; sylvatic cycle,TRUE,FALSE,aedes vittatus,no_change,Aedes vittatus,aedes vittatus,species,FALSE,
Yellow fever,yellow fever,Anopheles funestus,anopheles funestus,mosquito,mosquito,candidate,review,lit_review,1,1,sub-Saharan Africa,"(Oyono et al., 2022)",positive only,TRUE,FALSE,anopheles funestus,no_change,Anopheles funestus,anopheles funestus,species,FALSE,
Yellow fever,yellow fever,Haemagogus capricorni,haemagogus capricorni,mosquito,mosquito,probable,review,lit_review,1,1,South America; Caribbean,"(Braack et al., 2018)",sylvatic cycle,TRUE,FALSE,haemagogus capricorni,no_change,Haemagogus capricorni,haemagogus capricorni,species,FALSE,
Yellow fever,yellow fever,Haemagogus equines,haemagogus equines,mosquito,mosquito,probable,review,lit_review,1,1,South America; Caribbean,"(Braack et al., 2018)",sylvatic cycle,TRUE,FALSE,haemagogus equines,no_change,Haemagogus equines,haemagogus equines,species,FALSE,
Yellow fever,yellow fever,Haemagogus janthinomys,haemagogus janthinomys,mosquito,mosquito,confirmed,field,lit_review,1,4,South America; South America; Caribbean; southeastern Brazil; Trinidad,"(Abreu et al., 2019); (Braack et al., 2018); (Gabiane, Yen and Failloux, 2022); (Shinde et al., 2022)",primary vector; sylvatic cycle; sylvatic vector,TRUE,FALSE,haemagogus janthinomys,no_change,Haemagogus janthinomys,haemagogus janthinomys,species,FALSE,
Yellow fever,yellow fever,Haemagogus leucocelaenus,haemagogus leucocelaenus,mosquito,mosquito,confirmed,field,lit_review,1,3,South America; South America; Caribbean; southeastern Brazil,"(Abreu et al., 2019); (Braack et al., 2018); (Shinde et al., 2022)",primary vector; sylvatic cycle; sylvatic vector,TRUE,FALSE,haemagogus leucocelaenus,no_change,Haemagogus leucocelaenus,haemagogus leucocelaenus,species,FALSE,
Yellow fever,yellow fever,Haemagogus mesodentatus,haemagogus mesodentatus,mosquito,mosquito,probable,review,lit_review,1,1,South America; Caribbean,"(Braack et al., 2018)",sylvatic cycle,TRUE,FALSE,haemagogus mesodentatus,no_change,Haemagogus mesodentatus,haemagogus mesodentatus,species,FALSE,
Yellow fever,yellow fever,Haemagogus spegazzinii,haemagogus spegazzinii,mosquito,mosquito,probable,review,lit_review,1,1,South America; Caribbean,"(Braack et al., 2018)",sylvatic cycle,TRUE,FALSE,haemagogus spegazzinii,no_change,Haemagogus spegazzinii,haemagogus spegazzinii,species,FALSE,
Yellow fever,yellow fever,Haemagogus spegazzinni,haemagogus spegazzinni,mosquito,mosquito,probable,review,lit_review,1,1,South America,"(Shinde et al., 2022)",sylvatic vector,TRUE,FALSE,haemagogus spegazzinni,manual_map,Haemagogus spegazzinni,haemagogus spegazzinii,species,FALSE,Likely spelling variant aligned to the canonical species spelling already present in the table.
Yellow fever,yellow fever,Sabethes albipivus,sabethes albipivus,mosquito,mosquito,confirmed,review,lit_review,1,1,South America,"(Shinde et al., 2022)",experimental competence,TRUE,FALSE,sabethes albipivus,no_change,Sabethes albipivus,sabethes albipivus,species,FALSE,
Yellow fever,yellow fever,Sabethes chloropterus,sabethes chloropterus,mosquito,mosquito,confirmed,review,lit_review,1,4,South America; South America; Caribbean; southeastern Brazil; Trinidad,"(Abreu et al., 2019); (Braack et al., 2018); (Gabiane, Yen and Failloux, 2022); (Shinde et al., 2022)",potential local/secondary role; sylvatic cycle; sylvatic vector,TRUE,FALSE,sabethes chloropterus,no_change,Sabethes chloropterus,sabethes chloropterus,species,FALSE,
Yellow fever,yellow fever,Sabethes cyaneus,sabethes cyaneus,mosquito,mosquito,probable,review,lit_review,1,1,South America,"(Shinde et al., 2022)",sylvatic vector,TRUE,FALSE,sabethes cyaneus,no_change,Sabethes cyaneus,sabethes cyaneus,species,FALSE,
Yellow fever,yellow fever,Sabethes soperi,sabethes soperi,mosquito,mosquito,probable,review,lit_review,1,1,South America,"(Shinde et al., 2022)",sylvatic vector,TRUE,FALSE,sabethes soperi,no_change,Sabethes soperi,sabethes soperi,species,FALSE,
Zika virus disease,zika virus disease,Aedes aegypti,aedes aegypti,mosquito,mosquito,confirmed,review,lit_review,1,11,French Polynesia; global; worldwide,"(Delrieu et al., 2023); Bisia et al. 2023; Delrieu et al. 2023; Dodson et al. 2018; Epelboin et al. 2017; Evans et al. 2017 Table 1; Gardner et al. 2017; Gutierrez-Bugallo et al. 2019; Lourenco-de-Oliveira and Failloux 2017; Richard et al. 2016",known vector; late transmission; main vector; one of two species covered; positive control; transmitted; primary vector; urban cycle,TRUE,FALSE,aedes aegypti,no_change,Aedes aegypti,aedes aegypti,species,FALSE,
Zika virus disease,zika virus disease,Aedes africanus,aedes africanus,mosquito,mosquito,probable,review,lit_review,1,4,Africa; Uganda; Central African Republic,Epelboin et al. 2017; Evans et al. 2017 Table 1; Gutierrez-Bugallo et al. 2019,model predicted; sylvatic cycle,TRUE,FALSE,aedes africanus,no_change,Aedes africanus,aedes africanus,species,FALSE,
Zika virus disease,zika virus disease,Aedes albopictus,aedes albopictus,mosquito,mosquito,confirmed,review,lit_review,1,9,Europe; global; worldwide,"(Delrieu et al., 2023); Bisia et al. 2023; Delrieu et al. 2023; Epelboin et al. 2017; Evans et al. 2017 Table 1; Gardner et al. 2017; Gutierrez-Bugallo et al. 2019; Schulz and Becker 2018",competent at 26-28 C only; competent; field isolate; known vector; mixed experimental findings; potential major vector; secondary vector,TRUE,FALSE,aedes albopictus,no_change,Aedes albopictus,aedes albopictus,species,FALSE,
Zika virus disease,zika virus disease,Aedes apicoargenteus,aedes apicoargenteus,mosquito,mosquito,candidate,review,lit_review,1,3,,Epelboin et al. 2017; Gutierrez-Bugallo et al. 2019,field infection; infected only once,TRUE,FALSE,aedes apicoargenteus,no_change,Aedes apicoargenteus,aedes apicoargenteus,species,FALSE,
Zika virus disease,zika virus disease,Aedes bromeliae,aedes bromeliae,mosquito,mosquito,candidate,review,lit_review,1,1,,Evans et al. 2017 Table 1,model predicted,TRUE,FALSE,aedes bromeliae,no_change,Aedes bromeliae,aedes bromeliae,species,FALSE,
Zika virus disease,zika virus disease,Aedes camptorhynchus,aedes camptorhynchus,mosquito,mosquito,probable,review,lit_review,1,4,Australia,Bisia et al. 2023; Epelboin et al. 2017; Gutierrez-Bugallo et al. 2019,lab transmission; local secondary vector; secondary cases,TRUE,FALSE,aedes camptorhynchus,no_change,Aedes camptorhynchus,aedes camptorhynchus,species,FALSE,
Zika virus disease,zika virus disease,Aedes dalzieli,aedes dalzieli,mosquito,mosquito,probable,review,lit_review,1,3,Africa; Senegal,Epelboin et al. 2017; Gutierrez-Bugallo et al. 2019,field infection; sylvatic cycle,TRUE,FALSE,aedes dalzieli,no_change,Aedes dalzieli,aedes dalzieli,species,FALSE,
Zika virus disease,zika virus disease,Aedes detritus,aedes detritus,mosquito,mosquito,probable,review,lit_review,1,1,temperate regions,Bisia et al. 2023,secondary vector at higher temperature,TRUE,FALSE,aedes detritus,no_change,Aedes detritus,aedes detritus,species,FALSE,
Zika virus disease,zika virus disease,Aedes flavicolis,aedes flavicolis,mosquito,mosquito,candidate,review,lit_review,1,1,,Evans et al. 2017 Table 1,model predicted,TRUE,FALSE,aedes flavicolis,manual_map,Aedes flavicolis,aedes flavicollis,species,FALSE,Likely spelling variant aligned to the canonical species spelling already present in the table.
Zika virus disease,zika virus disease,Aedes flavicollis,aedes flavicollis,mosquito,mosquito,weak,review,lit_review,1,2,,Gutierrez-Bugallo et al. 2019,infected only once,TRUE,FALSE,aedes flavicollis,no_change,Aedes flavicollis,aedes flavicollis,species,FALSE,
Zika virus disease,zika virus disease,Aedes fowleri,aedes fowleri,mosquito,mosquito,candidate,review,lit_review,1,1,Senegal,Epelboin et al. 2017,field infection,TRUE,FALSE,aedes fowleri,no_change,Aedes fowleri,aedes fowleri,species,FALSE,
Zika virus disease,zika virus disease,Aedes furcifer,aedes furcifer,mosquito,mosquito,confirmed,review,lit_review,1,4,Africa; Senegal,Epelboin et al. 2017; Evans et al. 2017 Table 1; Gutierrez-Bugallo et al. 2019,field infection; known vector; sylvatic cycle,TRUE,FALSE,aedes furcifer,no_change,Aedes furcifer,aedes furcifer,species,FALSE,
Zika virus disease,zika virus disease,Aedes grahamii,aedes grahamii,mosquito,mosquito,weak,review,lit_review,1,2,,Gutierrez-Bugallo et al. 2019,infected only once,TRUE,FALSE,aedes grahamii,no_change,Aedes grahamii,aedes grahamii,species,FALSE,
Zika virus disease,zika virus disease,Aedes hensilli,aedes hensilli,mosquito,mosquito,confirmed,review,lit_review,1,6,"Yap; Yap Island; Yap Island, Federated States of Micronesia","(Ledermann et al., 2014); Epelboin et al. 2017; Evans et al. 2017 Table 1; Gutierrez-Bugallo et al. 2019; Ledermann et al. 2014",known vector; outbreak-associated; no confirmed transmission; probable outbreak vector; probable vector; probable vector; no field isolate,TRUE,FALSE,aedes hensilli,no_change,Aedes hensilli,aedes hensilli,species,FALSE,
Zika virus disease,zika virus disease,Aedes hirsutus,aedes hirsutus,mosquito,mosquito,candidate,review,lit_review,1,3,,Epelboin et al. 2017; Gutierrez-Bugallo et al. 2019,field infection; infected only once,TRUE,FALSE,aedes hirsutus,no_change,Aedes hirsutus,aedes hirsutus,species,FALSE,
Zika virus disease,zika virus disease,Aedes jamoti,aedes jamoti,mosquito,mosquito,weak,review,lit_review,1,2,,Gutierrez-Bugallo et al. 2019,infected only once,TRUE,FALSE,aedes jamoti,no_change,Aedes jamoti,aedes jamoti,species,FALSE,
Zika virus disease,zika virus disease,Aedes japonicus,aedes japonicus,mosquito,mosquito,probable,review,lit_review,1,1,temperate regions,Bisia et al. 2023,secondary vector at higher temperature,TRUE,FALSE,aedes japonicus,no_change,Aedes japonicus,aedes japonicus,species,FALSE,
Zika virus disease,zika virus disease,Aedes luteocephalus,aedes luteocephalus,mosquito,mosquito,confirmed,review,lit_review,1,4,Africa; Senegal,Epelboin et al. 2017; Evans et al. 2017 Table 1; Gutierrez-Bugallo et al. 2019,known vector; saliva positive; sylvatic cycle,TRUE,FALSE,aedes luteocephalus,no_change,Aedes luteocephalus,aedes luteocephalus,species,FALSE,
Zika virus disease,zika virus disease,Aedes metallicus,aedes metallicus,mosquito,mosquito,candidate,review,lit_review,1,2,Senegal,Epelboin et al. 2017; Evans et al. 2017 Table 1,field infection; model predicted,TRUE,FALSE,aedes metallicus,no_change,Aedes metallicus,aedes metallicus,species,FALSE,
Zika virus disease,zika virus disease,Aedes minutus,aedes minutus,mosquito,mosquito,candidate,review,lit_review,1,2,Senegal,Epelboin et al. 2017; Evans et al. 2017 Table 1,field infection; model predicted,TRUE,FALSE,aedes minutus,no_change,Aedes minutus,aedes minutus,species,FALSE,
Zika virus disease,zika virus disease,Aedes neoafricanus,aedes neoafricanus,mosquito,mosquito,candidate,review,lit_review,1,2,Senegal,Epelboin et al. 2017; Evans et al. 2017 Table 1,field infection; model predicted,TRUE,FALSE,aedes neoafricanus,no_change,Aedes neoafricanus,aedes neoafricanus,species,FALSE,
Zika virus disease,zika virus disease,Aedes notoscriptus,aedes notoscriptus,mosquito,mosquito,probable,review,lit_review,1,4,Australia,Bisia et al. 2023; Epelboin et al. 2017; Gutierrez-Bugallo et al. 2019,lab transmission; local secondary vector; secondary cases,TRUE,FALSE,aedes notoscriptus,no_change,Aedes notoscriptus,aedes notoscriptus,species,FALSE,
Zika virus disease,zika virus disease,Aedes occidentalis,aedes occidentalis,mosquito,mosquito,candidate,review,lit_review,1,1,,Evans et al. 2017 Table 1,model predicted,TRUE,FALSE,aedes occidentalis,no_change,Aedes occidentalis,aedes occidentalis,species,FALSE,
Zika virus disease,zika virus disease,Aedes opok,aedes opok,mosquito,mosquito,candidate,review,lit_review,1,2,Central African Republic,Epelboin et al. 2017; Evans et al. 2017 Table 1,field infection; model predicted,TRUE,FALSE,aedes opok,no_change,Aedes opok,aedes opok,species,FALSE,
Zika virus disease,zika virus disease,Aedes polynesiensis,aedes polynesiensis,mosquito,mosquito,candidate,review,lit_review,1,4,French Polynesia,Evans et al. 2017 Table 1; Gutierrez-Bugallo et al. 2019; Richard et al. 2016,model predicted; no infectious saliva; outbreak-associated; no confirmed transmission,TRUE,FALSE,aedes polynesiensis,no_change,Aedes polynesiensis,aedes polynesiensis,species,FALSE,
Zika virus disease,zika virus disease,Aedes scapularis,aedes scapularis,mosquito,mosquito,candidate,review,lit_review,1,1,,Evans et al. 2017 Table 1,model predicted,TRUE,FALSE,aedes scapularis,no_change,Aedes scapularis,aedes scapularis,species,FALSE,
Zika virus disease,zika virus disease,Aedes scutellaris,aedes scutellaris,mosquito,mosquito,candidate,review,lit_review,1,1,,Evans et al. 2017 Table 1,model predicted,TRUE,FALSE,aedes scutellaris,no_change,Aedes scutellaris,aedes scutellaris,species,FALSE,
Zika virus disease,zika virus disease,Aedes serratus,aedes serratus,mosquito,mosquito,candidate,review,lit_review,1,1,,Evans et al. 2017 Table 1,model predicted,TRUE,FALSE,aedes serratus,no_change,Aedes serratus,aedes serratus,species,FALSE,
Zika virus disease,zika virus disease,Aedes taeniarostris,aedes taeniarostris,mosquito,mosquito,weak,review,lit_review,1,2,,Gutierrez-Bugallo et al. 2019,infected only once,TRUE,FALSE,aedes taeniarostris,no_change,Aedes taeniarostris,aedes taeniarostris,species,FALSE,
Zika virus disease,zika virus disease,Aedes taylori,aedes taylori,mosquito,mosquito,confirmed,review,lit_review,1,4,Africa; Senegal,Epelboin et al. 2017; Evans et al. 2017 Table 1; Gutierrez-Bugallo et al. 2019,field infection; known vector; sylvatic cycle,TRUE,FALSE,aedes taylori,no_change,Aedes taylori,aedes taylori,species,FALSE,
Zika virus disease,zika virus disease,Aedes triseriatus,aedes triseriatus,mosquito,mosquito,weak,review,lit_review,1,1,North America,Epelboin et al. 2017,infection only; no transmission,TRUE,FALSE,aedes triseriatus,no_change,Aedes triseriatus,aedes triseriatus,species,FALSE,
Zika virus disease,zika virus disease,Aedes unilineatus,aedes unilineatus,mosquito,mosquito,weak,review,lit_review,1,3,Senegal,Epelboin et al. 2017; Gutierrez-Bugallo et al. 2019,infected only once; low infection; no transmission,TRUE,FALSE,aedes unilineatus,no_change,Aedes unilineatus,aedes unilineatus,species,FALSE,
Zika virus disease,zika virus disease,Aedes vexans,aedes vexans,mosquito,mosquito,probable,review,lit_review,1,5,Mexico; northern United States; temperate regions,Bisia et al. 2023; Epelboin et al. 2017; Evans et al. 2017 Table 1; Gutierrez-Bugallo et al. 2019,field detection and lab transmission; model predicted; potential vector; secondary vector at higher temperature,TRUE,FALSE,aedes vexans,no_change,Aedes vexans,aedes vexans,species,FALSE,
Zika virus disease,zika virus disease,Aedes vigilax,aedes vigilax,mosquito,mosquito,candidate,review,lit_review,1,1,,Evans et al. 2017 Table 1,model predicted,TRUE,FALSE,aedes vigilax,no_change,Aedes vigilax,aedes vigilax,species,FALSE,
Zika virus disease,zika virus disease,Aedes vittatus,aedes vittatus,mosquito,mosquito,confirmed,review,lit_review,1,4,Africa; Senegal,Epelboin et al. 2017; Evans et al. 2017 Table 1; Gutierrez-Bugallo et al. 2019,known vector; saliva positive; sylvatic cycle,TRUE,FALSE,aedes vittatus,no_change,Aedes vittatus,aedes vittatus,species,FALSE,
Zika virus disease,zika virus disease,Anopheles coustani,anopheles coustani,mosquito,mosquito,candidate,review,lit_review,1,1,Africa,Epelboin et al. 2017,field isolate,TRUE,FALSE,anopheles coustani,no_change,Anopheles coustani,anopheles coustani,species,FALSE,
Zika virus disease,zika virus disease,Anopheles freeborni,anopheles freeborni,mosquito,mosquito,weak,lab,lit_review,1,1,United States,Dodson et al. 2018,not competent,TRUE,FALSE,anopheles freeborni,no_change,Anopheles freeborni,anopheles freeborni,species,FALSE,
Zika virus disease,zika virus disease,Anopheles gambiae,anopheles gambiae,mosquito,mosquito,weak,review,lit_review,1,1,Africa,Epelboin et al. 2017,field isolate; not competent,TRUE,FALSE,anopheles gambiae,no_change,Anopheles gambiae,anopheles gambiae,species,FALSE,
Zika virus disease,zika virus disease,Anopheles gambiae s.l.,anopheles gambiae s l,mosquito,mosquito,weak,review,lit_review,1,2,,Gutierrez-Bugallo et al. 2019,infected only once,TRUE,FALSE,anopheles gambiae s l,no_change,Anopheles gambiae s.l.,anopheles gambiae s l,sensu_lato,FALSE,
Zika virus disease,zika virus disease,Anopheles quadrimaculatus,anopheles quadrimaculatus,mosquito,mosquito,weak,lab,lit_review,1,1,United States,Dodson et al. 2018,not competent,TRUE,FALSE,anopheles quadrimaculatus,no_change,Anopheles quadrimaculatus,anopheles quadrimaculatus,species,FALSE,
Zika virus disease,zika virus disease,Culex annulirostris,culex annulirostris,mosquito,mosquito,candidate,review,lit_review,1,1,,Evans et al. 2017 Table 1,model predicted,TRUE,FALSE,culex annulirostris,no_change,Culex annulirostris,culex annulirostris,species,FALSE,
Zika virus disease,zika virus disease,Culex coronator,culex coronator,mosquito,mosquito,weak,review,lit_review,1,2,Mexico,Gutierrez-Bugallo et al. 2019,field detection only,TRUE,FALSE,culex coronator,no_change,Culex coronator,culex coronator,species,FALSE,
Zika virus disease,zika virus disease,Culex neavei,culex neavei,mosquito,mosquito,candidate,review,lit_review,1,1,,Evans et al. 2017 Table 1,model predicted,TRUE,FALSE,culex neavei,no_change,Culex neavei,culex neavei,species,FALSE,
Zika virus disease,zika virus disease,Culex perfuscus,culex perfuscus,mosquito,mosquito,candidate,review,lit_review,1,3,Senegal,Epelboin et al. 2017; Gutierrez-Bugallo et al. 2019,field isolate; infected only once,TRUE,FALSE,culex perfuscus,no_change,Culex perfuscus,culex perfuscus,species,FALSE,
Zika virus disease,zika virus disease,Culex pipiens,culex pipiens,mosquito,mosquito,candidate,review,lit_review,1,4,"California; New Jersey, USA; global; Italy",Evans et al. 2017 Table 1; Huang et al. 2016; Lourenco-de-Oliveira and Failloux 2017; Schulz and Becker 2018,debated; model predicted; not competent; refractory,TRUE,FALSE,culex pipiens,no_change,Culex pipiens,culex pipiens,species,FALSE,
Zika virus disease,zika virus disease,Culex pipiens biotype molestus,culex pipiens biotype molestus,mosquito,mosquito,weak,review,lit_review,1,1,Germany,Schulz and Becker 2018,not competent,TRUE,FALSE,culex pipiens biotype molestus,no_change,Culex pipiens biotype molestus,culex pipiens biotype molestus,infraspecific,FALSE,
Zika virus disease,zika virus disease,Culex pipiens biotype pipiens,culex pipiens biotype pipiens,mosquito,mosquito,weak,review,lit_review,1,1,Germany,Schulz and Becker 2018,not competent,TRUE,FALSE,culex pipiens biotype pipiens,no_change,Culex pipiens biotype pipiens,culex pipiens biotype pipiens,infraspecific,FALSE,
Zika virus disease,zika virus disease,Culex pipiens molestus,culex pipiens molestus,mosquito,mosquito,candidate,review,lit_review,1,1,,Evans et al. 2017 Table 1,model predicted,TRUE,FALSE,culex pipiens molestus,no_change,Culex pipiens molestus,culex pipiens molestus,infraspecific,FALSE,
Zika virus disease,zika virus disease,Culex quinquefasciatus,culex quinquefasciatus,mosquito,mosquito,candidate,review,lit_review,1,7,"Florida, USA; global",Bisia et al. 2023; Epelboin et al. 2017; Evans et al. 2017 Table 1; Gutierrez-Bugallo et al. 2019; Huang et al. 2016; Lourenco-de-Oliveira and Failloux 2017,controversial; debated; model predicted; not an efficient vector; refractory,TRUE,FALSE,culex quinquefasciatus,no_change,Culex quinquefasciatus,culex quinquefasciatus,species,FALSE,
Zika virus disease,zika virus disease,Culex rubinotus,culex rubinotus,mosquito,mosquito,candidate,review,lit_review,1,1,,Evans et al. 2017 Table 1,model predicted,TRUE,FALSE,culex rubinotus,no_change,Culex rubinotus,culex rubinotus,species,FALSE,
Zika virus disease,zika virus disease,Culex tarsalis,culex tarsalis,mosquito,mosquito,candidate,review,lit_review,1,4,Mexico; United States,Dodson et al. 2018; Evans et al. 2017 Table 1; Gutierrez-Bugallo et al. 2019,field detection only; model predicted; not competent,TRUE,FALSE,culex tarsalis,no_change,Culex tarsalis,culex tarsalis,species,FALSE,
Zika virus disease,zika virus disease,Culex torrentium,culex torrentium,mosquito,mosquito,weak,review,lit_review,1,1,Germany,Schulz and Becker 2018,not competent,TRUE,FALSE,culex torrentium,no_change,Culex torrentium,culex torrentium,species,FALSE,
Zika virus disease,zika virus disease,Eretmapodites inornatus,eretmapodites inornatus,mosquito,mosquito,weak,review,lit_review,1,2,,Gutierrez-Bugallo et al. 2019,infected only once,TRUE,FALSE,eretmapodites inornatus,no_change,Eretmapodites inornatus,eretmapodites inornatus,species,FALSE,
Zika virus disease,zika virus disease,Eretmapodites quinquevittatus,eretmapodites quinquevittatus,mosquito,mosquito,weak,review,lit_review,1,2,,Gutierrez-Bugallo et al. 2019,infected only once,TRUE,FALSE,eretmapodites quinquevittatus,no_change,Eretmapodites quinquevittatus,eretmapodites quinquevittatus,species,FALSE,
Zika virus disease,zika virus disease,Mansonia uniformis,mansonia uniformis,mosquito,mosquito,candidate,review,lit_review,1,3,Africa,Epelboin et al. 2017; Gutierrez-Bugallo et al. 2019,field isolate; infected only once,TRUE,FALSE,mansonia uniformis,no_change,Mansonia uniformis,mansonia uniformis,infraspecific,FALSE,
Zika virus disease,zika virus disease,Psorophora ferox,psorophora ferox,mosquito,mosquito,candidate,review,lit_review,1,1,,Evans et al. 2017 Table 1,model predicted,TRUE,FALSE,psorophora ferox,no_change,Psorophora ferox,psorophora ferox,species,FALSE,
Zika virus disease,zika virus disease,Runchomyia frontosa,runchomyia frontosa,mosquito,mosquito,candidate,review,lit_review,1,1,,Evans et al. 2017 Table 1,model predicted,TRUE,FALSE,runchomyia frontosa,no_change,Runchomyia frontosa,runchomyia frontosa,species,FALSE,
